	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	263.352941176	5.31186383196	141.0	0.935354	0.744005270047
10317.000013618	266.6	6.2996032576	170.0	0.978244	0.850218771273
10317.000031796	356.622222222	6.13611058304	216.0	0.964132	0.791257201517
10317.000026504	244.25	5.88815703523	158.0	0.965208	0.806179325235
10317.000007104	342.25	5.6288644038	141.0	0.959462	0.78840589919
10317.000007077	254.777777778	5.61181550799	152.0	0.960392	0.77426484986
10317.000016408	342.64	6.20494896218	186.0	0.973112	0.823029348187
10317.000005802	168.714285714	4.46700520847	98.0	0.8944	0.675313855595
10317.000006952	220.75	5.74367339683	147.0	0.966408	0.797768720815
10317.000013023	269.368421053	5.9188557024	153.0	0.97011	0.815562821045
10317.000002645	228.230769231	4.75129908024	138.0	0.895296	0.668394560521
10317.000002027	235.37037037	5.60630976602	151.0	0.954886	0.77452283589
10317.000027353	417.5	6.25996131022	229.0	0.957966	0.798545551236
10317.000023798	245.454545455	5.86062213433	168.0	0.956362	0.792799037048
10317.000041962	375.625	6.24879487029	205.0	0.972126	0.813700249147
10317.000040352	205.125	4.01918225136	119.0	0.758216	0.582927988721
10317.000028811	246.04	4.65356306007	138.0	0.903962	0.654645431462
10317.000027772	415.75	6.61535708194	217.0	0.979436	0.852324088809
10317.000027617	308.555555556	5.2903316582	146.0	0.93334	0.735808170961
10317.000039924	256.428571429	5.48412176989	130.0	0.960574	0.780950516393
10317.000039952	95.0	4.29783290977	72.0	0.89445	0.696577820438
10317.000026028	375.260869565	5.84252301817	177.0	0.962698	0.782382382008
10317.000001441	221.037037037	4.92173049917	144.0	0.892344	0.686441001569
10317.000016347	282.142857143	5.90525314422	191.0	0.949538	0.779321492585
10317.000001595	240.538461538	6.04561738224	175.0	0.96889	0.811360366993
10317.000002146	283.619047619	5.69571081544	155.0	0.960256	0.782794589289
10317.000012158	450.8	6.36425289295	211.0	0.972694	0.824267728908
10317.000014313	141.4	3.82733350067	84.0	0.840958	0.598739588093
10317.000007749	198.272727273	5.43549150862	138.0	0.941256	0.764644131376
10317.000018083	177.176470588	4.55840342611	108.0	0.89772	0.674830398678
10317.000017335	317.875	5.71968710724	162.0	0.965252	0.779264849417
10317.000002578	244.130434783	5.81321953714	148.0	0.967696	0.806332913512
10317.000007719	240.894736842	4.94059399764	128.0	0.924956	0.70579914252
10317.000009676	170.0	4.1405434165	80.0	0.842362	0.65494946389
10317.000006716	293.363636364	5.71275183265	180.0	0.953188	0.762528543899
10317.000006802	270.730769231	5.50025848935	164.0	0.936638	0.747566376139
10317.000002898	314.142857143	5.46419477789	156.0	0.951988	0.750019643904
10317.000001647	245.043478261	5.53226985293	146.0	0.9483	0.76945825418
10317.000002878	257.545454545	5.37542149408	154.0	0.922814	0.739724700041
10317.000009527	238.0	5.21308558052	126.0	0.946186	0.747151560161
10317.000017667	248.043478261	5.71855182751	149.0	0.963988	0.792134414276
10317.000009213	303.714285714	5.54397567028	157.0	0.950062	0.760008760033
10317.000031434	218.964285714	4.99877238987	140.0	0.9192	0.701160604508
10317.000027217	228.375	4.59476926463	139.0	0.835268	0.645428753755
10317.000001546	296.12	6.31174315832	176.0	0.978966	0.846142639414
10317.000009074	272.8	5.69133294285	145.0	0.966698	0.79267479177
10317.000027277	275.181818182	5.30520260939	167.0	0.927592	0.718501499958
10317.000001333	145.75	4.1461782119	58.0	0.906272	0.707782803554
10317.000023984	310.636363636	5.64478513529	181.0	0.947014	0.752653483855
10317.000021327	250.352941176	4.89744740322	128.0	0.921652	0.699635343317
10317.000028933	292.545454545	5.91385763738	163.0	0.964922	0.804745734672
10317.000015568	270.333333333	5.79976982808	165.0	0.96395	0.787335886132
