	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	280.571428571	5.09399971962	132.0	0.923806	0.723128154574
10317.000013618	319.307692308	6.37240217996	182.0	0.979664	0.848771508192
10317.000031796	354.59375	6.28031436347	203.0	0.97104	0.819313651915
10317.000026504	242.230769231	5.75123962599	152.0	0.962842	0.793501261612
10317.000007104	275.0	5.46487925826	141.0	0.953438	0.765437348724
10317.000007077	294.0	5.63546648325	152.0	0.958952	0.777527986145
10317.000016408	341.0	6.20781420324	189.0	0.973482	0.820895953211
10317.000005802	207.0	4.31239833477	92.0	0.889952	0.661049648002
10317.000006952	255.545454545	5.76693090221	152.0	0.96647	0.795666194442
10317.000013023	229.444444444	5.78835194752	150.0	0.965644	0.800732760822
10317.000002645	262.071428571	4.6673801578	127.0	0.892262	0.66784815269
10317.000002027	300.0	5.66700117714	150.0	0.961926	0.783945679062
10317.000027353	411.083333333	6.39627300908	229.0	0.962752	0.815934013451
10317.000023798	325.714285714	5.94900440052	189.0	0.953398	0.786672003725
10317.000041962	356.6875	6.31182191547	202.0	0.974678	0.824190077499
10317.000040352	202.136363636	4.2656988105	127.0	0.797926	0.610372194724
10317.000028811	230.444444444	4.80024950985	141.0	0.910612	0.672346100325
10317.000027772	331.692307692	6.73080217967	222.0	0.980686	0.863541578366
10317.000027617	359.473684211	5.38640224884	158.0	0.937154	0.737481372258
10317.000039924	225.2	5.56916409955	142.0	0.96153	0.778931619044
10317.000039952	92.4615384615	4.49429386227	73.0	0.911022	0.726077745745
10317.000026028	266.130434783	5.74449990112	155.0	0.96397	0.789499956454
10317.000001441	304.052631579	4.92393713669	146.0	0.89585	0.684848023254
10317.000016347	493.0	6.05726271423	208.0	0.952678	0.786612574859
10317.000001595	269.0	6.06002332365	178.0	0.969708	0.810625924481
10317.000002146	255.0	5.54887254866	137.0	0.956056	0.781748023086
10317.000012158	369.902439024	6.41944761491	221.0	0.973482	0.824284531805
10317.000014313	123.0	3.93108859024	79.0	0.848834	0.623608077006
10317.000007749	259.130434783	5.4158759725	148.0	0.942432	0.751218670519
