	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	225.588235294	5.21461117434	135.0	0.928188	0.736858422101
10317.000013618	307.0	6.43948703733	188.0	0.980602	0.852394109561
10317.000031796	410.181818182	6.22523597597	215.0	0.966328	0.803443602504
10317.000026504	329.315789474	5.87466140491	163.0	0.963546	0.799411990976
10317.000007104	312.0	5.64837918442	154.0	0.95908	0.777287065306
10317.000007077	211.291666667	5.58552660933	140.0	0.960068	0.783462600104
10317.000016408	335.333333333	6.18846331719	187.0	0.972112	0.820001306508
10317.000005802	172.058823529	4.2990723754	100.0	0.881594	0.647074869263
10317.000006952	277.0	5.71596557109	143.0	0.96751	0.798333559673
10317.000013023	265.954545455	5.87149832517	153.0	0.968448	0.809037418482
10317.000002645	189.107142857	4.46951049975	128.0	0.877524	0.638501499964
10317.000002027	407.0	5.66888931974	167.0	0.958338	0.767756818962
10317.000027353	457.033333333	6.30698795719	223.0	0.962694	0.808494922137
10317.000023798	303.217391304	5.83913987129	176.0	0.949998	0.782786165196
10317.000041962	342.090909091	6.34380545773	201.0	0.975726	0.829141628339
10317.000040352	201.052631579	4.09150799132	120.0	0.77856	0.592380599443
10317.000028811	354.105263158	4.75843768614	148.0	0.908492	0.660027528415
10317.000027772	407.75	6.72443874752	241.0	0.978828	0.849808263681
10317.000027617	303.25	5.26816229004	139.0	0.938894	0.740020494091
10317.000039924	230.0	5.44227547622	134.0	0.959122	0.77019626126
10317.000039952	77.7142857143	4.31772271911	68.0	0.897772	0.709281162236
10317.000026028	332.037037037	5.92198568796	177.0	0.96741	0.793023365822
10317.000001441	258.0	4.92615115243	143.0	0.895494	0.688022301061
10317.000016347	303.333333333	6.04260652135	197.0	0.955248	0.792779511933
10317.000001595	234.029411765	6.05129842566	169.0	0.97036	0.81764585922
10317.000002146	283.136363636	5.79972850501	157.0	0.963468	0.795069230417
10317.000012158	372.625	6.44342854789	220.0	0.975648	0.82805946327
10317.000014313	118.1875	3.95767074394	81.0	0.856336	0.624253056798
10317.000007749	217.454545455	5.35758037866	137.0	0.94017	0.754797994155
10317.000018083	161.894736842	4.48690250845	105.0	0.894396	0.668266076456
10317.000017335	225.0	5.79369088188	156.0	0.967988	0.795246536544
10317.000002578	333.0	5.72002504924	148.0	0.963166	0.793406206983
10317.000007719	219.0	5.00041811704	126.0	0.930142	0.716671564257
10317.000009676	271.166666667	4.18523898215	91.0	0.83176	0.643111716571
10317.000006716	222.416666667	5.62646467722	161.0	0.952074	0.767498086633
10317.000006802	236.5	5.48121257614	154.0	0.936466	0.754282865672
10317.000002898	230.607142857	5.56719377748	154.0	0.955366	0.766114945898
10317.000001647	225.913043478	5.56209732325	141.0	0.953672	0.779054179838
10317.000002878	213.1875	5.46177840599	156.0	0.932062	0.749687970809
10317.000009527	199.157894737	5.29860934057	121.0	0.94882	0.765820794379
10317.000017667	304.375	5.79967018184	166.0	0.962976	0.786391752319
10317.000009213	271.625	5.59432790484	156.0	0.954342	0.767881818571
10317.000031434	267.333333333	5.11017613314	137.0	0.926132	0.71994266487
10317.000027217	206.517241379	4.53524115681	137.0	0.83732	0.638943456976
10317.000001546	279.0	6.16027778651	168.0	0.975452	0.833335128106
10317.000009074	249.71875	5.84246829413	163.0	0.967472	0.795031217853
10317.000027277	353.0	5.29732062575	167.0	0.925588	0.717434016304
10317.000001333	91.625	4.22738096381	60.0	0.913152	0.715669419533
10317.000023984	349.84	5.69089007368	175.0	0.953346	0.763753702354
10317.000021327	176.04	4.96407512091	123.0	0.925508	0.715025531037
10317.000028933	264.533333333	5.92477712333	167.0	0.96546	0.802412568089
10317.000015568	250.84	5.87461746144	157.0	0.96746	0.805335556661
10317.000006944	278.954545455	2.96046695775	128.0	0.58227	0.422923851106
10317.000002028	260.464285714	5.47298382326	164.0	0.922588	0.743859346128
10317.000003896	207.384615385	5.68084993147	146.0	0.956114	0.79012358159
10317.000011025	267.896551724	5.97407625772	167.0	0.970812	0.809089316295
10317.000017293	329.25	5.82929554549	183.0	0.957882	0.77561580038
10317.000031284	112.5	3.54765456348	66.0	0.807514	0.586933031404
10317.000020034	296.535714286	5.72581277182	175.0	0.954186	0.768440550923
10317.000037584	223.791666667	5.709979652	145.0	0.965602	0.795271859353
