	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	248.476190476	5.32618336035	140.0	0.937366	0.747085414858
10317.000013618	326.05	6.31066846422	172.0	0.97961	0.849776929946
10317.000031796	428.181818182	6.21833831413	219.0	0.965264	0.799808183357
10317.000026504	290.538461538	5.87580150918	169.0	0.961952	0.793932877811
10317.000007104	255.12	5.59439254348	150.0	0.956318	0.77390135
10317.000007077	286.0	5.58660525657	153.0	0.95623	0.769781824764
10317.000016408	365.7	6.10266788227	194.0	0.969728	0.802991824906
10317.000005802	135.9375	4.31313019544	92.0	0.88474	0.661161835282
10317.000006952	198.3125	5.61473276518	143.0	0.964118	0.784194645558
10317.000013023	241.647058824	5.6453845467	134.0	0.964504	0.798940459784
10317.000002645	237.5	4.71374324139	129.0	0.898868	0.672313572171
10317.000002027	222.538461538	5.63854879194	145.0	0.958734	0.785323145634
10317.000027353	452.555555556	6.22610272706	214.0	0.959408	0.804253604388
10317.000023798	340.5	5.91000104997	191.0	0.952764	0.779948077915
10317.000041962	404.222222222	6.25538770726	202.0	0.972214	0.816820966794
10317.000040352	227.526315789	4.16756099681	128.0	0.783956	0.595365856687
10317.000028811	321.555555556	4.90850729388	146.0	0.916392	0.682701956589
10317.000027772	411.025641026	6.77995332437	240.0	0.981392	0.857474027544
10317.000027617	336.416666667	5.36240927403	162.0	0.937354	0.73058840057
10317.000039924	251.166666667	5.34566756321	132.0	0.954194	0.758854128919
10317.000039952	136.125	4.35910917178	78.0	0.894288	0.693529072602
10317.000026028	246.875	5.85534774345	167.0	0.96492	0.793009512775
10317.000001441	240.620689655	4.92532942939	150.0	0.89569	0.681346377641
10317.000016347	331.517241379	5.85815060376	184.0	0.952344	0.778640574501
10317.000001595	328.5	5.99959274123	186.0	0.967492	0.795790736281
10317.000002146	266.615384615	5.67728311021	157.0	0.958918	0.778283519547
10317.000012158	386.527777778	6.34691038359	220.0	0.969562	0.815655697366
10317.000014313	242.125	3.99030147342	89.0	0.856576	0.616192978905
10317.000007749	191.24	5.29744525095	134.0	0.936058	0.749699743121
10317.000018083	194.5	4.68888054942	115.0	0.904944	0.684959077367
10317.000017335	278.757575758	5.79774319496	168.0	0.967424	0.784293052284
10317.000002578	226.181818182	5.77562633197	143.0	0.96478	0.806666217911
10317.000007719	283.75	4.90713132778	121.0	0.927114	0.709239532491
10317.000009676	204.0	4.36325126468	94.0	0.86093	0.665678864596
10317.000006716	290.5625	5.73852598358	179.0	0.955524	0.766791454302
10317.000006802	320.25	5.6065401202	174.0	0.94248	0.753269203686
10317.000002898	245.125	5.64021184184	153.0	0.958164	0.777168309603
10317.000001647	220.555555556	5.5573999355	135.0	0.951646	0.785296700089
10317.000002878	268.5	5.35926312532	159.0	0.921844	0.732852304364
10317.000009527	230.066666667	5.07541596856	116.0	0.94219	0.740074370601
10317.000017667	292.0	5.76679544086	159.0	0.964188	0.788580300836
10317.000009213	251.043478261	5.5758388233	152.0	0.954502	0.769301129593
10317.000031434	207.791666667	4.9993755636	129.0	0.920014	0.713052848164
10317.000027217	275.315789474	4.33531669913	137.0	0.804474	0.610777275795
10317.000001546	275.04	6.12081876758	167.0	0.97491	0.828963149814
10317.000009074	258.0	5.8251014197	153.0	0.968358	0.802644359921
10317.000027277	278.25	5.24497167521	154.0	0.922014	0.721773186241
10317.000001333	94.1428571429	4.20196653626	58.0	0.909226	0.717306276643
10317.000023984	278.527777778	5.66064623319	177.0	0.948314	0.758026946553
10317.000021327	229.789473684	4.8923061097	127.0	0.920442	0.700032456602
10317.000028933	323.230769231	5.93253710015	176.0	0.962954	0.795306854925
10317.000015568	264.555555556	5.74525279491	159.0	0.961086	0.785634452245
10317.000006944	335.105263158	2.87320507077	129.0	0.5753	0.409800590695
10317.000002028	298.5	5.22241045129	162.0	0.898096	0.711514601694
10317.000003896	359.571428571	5.70554030451	156.0	0.956546	0.78314691943
10317.000011025	284.037037037	5.95327919851	167.0	0.969688	0.806272700354
10317.000017293	309.12	5.75200960197	173.0	0.955854	0.773678175405
10317.000031284	147.545454545	3.45346704634	73.0	0.797378	0.557926482971
