dists	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	all	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean	mean
type	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-inter	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra	intra-intra
g0	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Caucasian	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic
g1	African American-Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Caucasian	African American-Caucasian	African American-Caucasian	African American-Caucasian	African American-Caucasian	African American-Caucasian	African American-Caucasian	African American-Caucasian	African American-Hispanic	African American-Hispanic	African American-Hispanic	African American-Hispanic	African American-Hispanic	African American-Hispanic	African American-Hispanic	African American-Hispanic	Asian or Pacific Islander-African American	Asian or Pacific Islander-African American	Asian or Pacific Islander-African American	Asian or Pacific Islander-African American	Asian or Pacific Islander-African American	Asian or Pacific Islander-African American	Asian or Pacific Islander-African American	Asian or Pacific Islander-African American	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Hispanic	Asian or Pacific Islander-Hispanic	Asian or Pacific Islander-Hispanic	Asian or Pacific Islander-Hispanic	Asian or Pacific Islander-Hispanic	Asian or Pacific Islander-Hispanic	Asian or Pacific Islander-Hispanic	Asian or Pacific Islander-Hispanic	Caucasian-African American	Caucasian-African American	Caucasian-African American	Caucasian-African American	Caucasian-African American	Caucasian-African American	Caucasian-African American	Caucasian-African American	Caucasian-Asian or Pacific Islander	Caucasian-Asian or Pacific Islander	Caucasian-Asian or Pacific Islander	Caucasian-Asian or Pacific Islander	Caucasian-Asian or Pacific Islander	Caucasian-Asian or Pacific Islander	Caucasian-Asian or Pacific Islander	Caucasian-Asian or Pacific Islander	Caucasian-Hispanic	Caucasian-Hispanic	Caucasian-Hispanic	Caucasian-Hispanic	Caucasian-Hispanic	Caucasian-Hispanic	Caucasian-Hispanic	Caucasian-Hispanic	Hispanic-African American	Hispanic-African American	Hispanic-African American	Hispanic-African American	Hispanic-African American	Hispanic-African American	Hispanic-African American	Hispanic-African American	Hispanic-Asian or Pacific Islander	Hispanic-Asian or Pacific Islander	Hispanic-Asian or Pacific Islander	Hispanic-Asian or Pacific Islander	Hispanic-Asian or Pacific Islander	Hispanic-Asian or Pacific Islander	Hispanic-Asian or Pacific Islander	Hispanic-Asian or Pacific Islander	Hispanic-Caucasian	Hispanic-Caucasian	Hispanic-Caucasian	Hispanic-Caucasian	Hispanic-Caucasian	Hispanic-Caucasian	Hispanic-Caucasian	Hispanic-Caucasian	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	African American	African American	African American	African American	African American	African American	African American	African American	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Asian or Pacific Islander	African American-Caucasian	African American-Caucasian	African American-Caucasian	African American-Caucasian	African American-Caucasian	African American-Caucasian	African American-Caucasian	African American-Caucasian	African American-Hispanic	African American-Hispanic	African American-Hispanic	African American-Hispanic	African American-Hispanic	African American-Hispanic	African American-Hispanic	African American-Hispanic	Asian or Pacific Islander-African American	Asian or Pacific Islander-African American	Asian or Pacific Islander-African American	Asian or Pacific Islander-African American	Asian or Pacific Islander-African American	Asian or Pacific Islander-African American	Asian or Pacific Islander-African American	Asian or Pacific Islander-African American	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Caucasian	Asian or Pacific Islander-Hispanic	Asian or Pacific Islander-Hispanic	Asian or Pacific Islander-Hispanic	Asian or Pacific Islander-Hispanic	Asian or Pacific Islander-Hispanic	Asian or Pacific Islander-Hispanic	Asian or Pacific Islander-Hispanic	Asian or Pacific Islander-Hispanic	Caucasian-African American	Caucasian-African American	Caucasian-African American	Caucasian-African American	Caucasian-African American	Caucasian-African American	Caucasian-African American	Caucasian-African American	Caucasian-Asian or Pacific Islander	Caucasian-Asian or Pacific Islander	Caucasian-Asian or Pacific Islander	Caucasian-Asian or Pacific Islander	Caucasian-Asian or Pacific Islander	Caucasian-Asian or Pacific Islander	Caucasian-Asian or Pacific Islander	Caucasian-Asian or Pacific Islander	Caucasian-Hispanic	Caucasian-Hispanic	Caucasian-Hispanic	Caucasian-Hispanic	Caucasian-Hispanic	Caucasian-Hispanic	Caucasian-Hispanic	Caucasian-Hispanic	Hispanic-African American	Hispanic-African American	Hispanic-African American	Hispanic-African American	Hispanic-African American	Hispanic-African American	Hispanic-African American	Hispanic-African American	Hispanic-Asian or Pacific Islander	Hispanic-Asian or Pacific Islander	Hispanic-Asian or Pacific Islander	Hispanic-Asian or Pacific Islander	Hispanic-Asian or Pacific Islander	Hispanic-Asian or Pacific Islander	Hispanic-Asian or Pacific Islander	Hispanic-Asian or Pacific Islander	Hispanic-Caucasian	Hispanic-Caucasian	Hispanic-Caucasian	Hispanic-Caucasian	Hispanic-Caucasian	Hispanic-Caucasian	Hispanic-Caucasian	Hispanic-Caucasian	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	African American	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	Hispanic	African American	African American	African American	African American	African American	African American	African American	African American	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander	Asian or Pacific Islander
metric	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac	binary_jaccard	binary_jaccard	bray_curtis	bray_curtis	unweighted_unifrac	unweighted_unifrac	weighted_unifrac	weighted_unifrac
depth	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000	1000	10000
10.0	0.5557179568452659	0.45787164648465845	0.34043788839703976	0.17896607235072595	0.4516577526643159	0.2623739307578038	0.5153443529386407	0.27441372852008344	0.6010614375396467	0.4454244842029859	0.44981957389997496	0.5345064654948698	0.7201535470897145	0.559506451392593	0.46676211452171723	0.3641565472115645	0.061315838696183525	0.07033517728039937	0.12529483001162894	0.14442828894049475	0.3269848614884162	0.2636158643185603	0.04102106808844889	0.07267133342414565	0.4896662518552038	0.30844758769658953	0.5789419156126429	0.5669548952159514	0.3313300928970762	0.15085917741188362	0.4620484474024321	0.18868449496824427	0.47565583835108544	0.5401094258241015	0.4550039657462216	0.34021873067429687	0.3873089707851551	0.3877465682262632	0.4467591287227092	0.3324168711071045	0.2583943624390001	0.20271836978165717	0.30585090640328016	0.0619404096741961	0.36920722682505247	0.468611276740272	0.1503358108183011	0.499400742629465	0.35589093289105367	0.10857572908890381	0.34065443789937	0.23640066922219644	0.14150584012717737	0.004912953768828768	0.2464993295319829	0.02279567051757273	0.36549666558865807	0.3952809284269799	0.26416231677819924	0.24674471754449798	0.2532595166409883	0.10503810597915664	0.40200433081990844	0.3940602325411095	0.11102782553265303	0.06926837427013594	0.30264290214217415	0.2449135517574971	0.36281800331564684	0.3423951494996538	0.3237774364120315	0.25788532205672465	0.04502324738268881	0.0015756565242077733	0.152516246684129	0.027030019942414635	0.000899493689936503	0.00799599345857947	0.019010386137094208	0.00052749796785323	0.0643550100265206	0.09182085301246576	0.15520453662066327	0.0007626519160064394	0.1024272494885214	0.07110125276708794	0.08441687374846789	0.15474545904352074	0.16184120448662864	0.20222583822679735	0.21878825203458835	0.32507138294412374	0.1578324964938926	0.19545352683613468	0.2947458238865096	0.3341414749026693	0.4387956477486795	0.27700729627546605	0.25091504416501176	0.10834385462373301	0.331789314335985	0.04148837006261742	0.44800175447694474	0.13699230665099604	0.37239176595178836	0.059204184851800255	0.2873678698753256	0.2040101315353596	0.1704378358016966	0.006914273428252897	0.15984403756387627	0.016291393127737516	0.3122797989422225	0.3231817419888089	0.2074493750777185	0.12916877161927415	0.19033191883897982	0.2378332700284179	0.32182675209839745	0.24464197160686277	0.06664231676596155	0.05490258046244247	0.14976535854750936	0.1497617650623917	0.13660926023115613	0.1806452390793128	0.206247139267975	0.1528111135996491	0.011918829801425486	0.00035424877291557756	0.03038947337752884	0.004440202936716699	0.001360665859367694	0.00023599940575698427	0.0005716368307578612	4.222585477061124e-06	0.031153895121359763	0.050480064579738006	0.15851350770494085	8.256913413672362e-05	0.20735655676071496	0.05216916937035939	0.07649460400963792	0.21648020239978064	0.5627798344073377	0.5530090953828941	0.5131751261088446	0.4253602883416354	0.40915565003989834	0.40530837107762563	0.37596661520078695	0.2871060764925524	0.5727025310362743	0.5331014438206627	0.4634781141074472	0.48385740669524147	0.5702649944132808	0.44000116589527727	0.2997122787305326	0.3339392669215881	0.16211097776499223	0.27589912637003045	0.2581968857943126	0.247562216625855	0.271039212079348	0.3078473014708553	0.11435121886440011	0.15582508833084524	0.5057353435501355	0.42323966557496134	0.6484957762457555	0.6030915213640429	0.5349428536323361	0.3234290644495944	0.6973104062920525	0.2561651943037453	0.6132238475035262	0.6163093816801608	0.5504946730059342	0.3990712753527276	0.5675682115359872	0.5174067455266744	0.36400938843813446	0.47101563377509814	0.41249983464515383	0.3643010389025012	0.40803926366654497	0.1749763357231791	0.5308920323754704	0.5795693001604703	0.23681129225439027	0.38420155850245924	0.5162668286632343	0.3449018844054872	0.4749699184038609	0.6407008827214888	0.26344448132932097	0.06125491282851329	0.3028241907505495	0.08204380676182374	0.4534429127117459	0.5572181214079357	0.5464992479452664	0.39133193805134636	0.4214614405241496	0.26925934495643933	0.33990549599015696	0.3905784105227255	0.22616668147710417	0.19693767042863783	0.41382477506511534	0.3105986298570916	0.40404928792104505	0.4162962072431656	0.4520242146680909	0.31778628675342574	0.20276028998704948	0.0339920732374904	0.370703855576366	0.2298841276629855	0.04896828060996182	0.04653760529137792	0.10572864666150303	0.03462181789658597	0.2279925959484422	0.11783250828512803	0.3410188844664929	0.09372724928861473	0.2515345723053199	0.16483965750205262	0.13581174971190696	0.35347832869063134	0.253998355123863	0.23475969877187647	0.4325117292222059	0.4484193915414725	0.3760630593676512	0.3104977809092363	0.3933007618977188	0.31538076219027367	0.4912748159597517	0.34824258857639506	0.5103343068620373	0.3395883841446117	0.4005454424409491	0.26243375725960605	0.4393834118135107	0.14911151266854414	0.35104492622180483	0.3076368811791863	0.4120384616671637	0.3832010940410716	0.3306744518050141	0.09488804190336539	0.1782454348036781	0.05766915337827333	0.4247032311882511	0.4383934152243758	0.4244290641292966	0.2426719072832096	0.3844399176559849	0.36169340916534665	0.3982776422499731	0.36768745014749554	0.1651298019533107	0.11986366691127621	0.2998866886878143	0.30086254137054314	0.26986366679573126	0.3017885788132527	0.3925076261192616	0.24426336211172694	0.06418695586585692	0.031016496455758824	0.1445699084749204	0.05412240307878987	0.05011025248657104	0.019339945865575334	0.024357629199186246	0.018647292450638127	0.17646681583933227	0.04297479835059851	0.25065062829422463	0.02482186157514781	0.3033446582291986	0.09192568894669194	0.18815013017120927	0.28271802435484306
