	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	506.344827586	5.45947378268	364.0	0.93138394	0.641702581405
10317.000013618	688.114754098	6.6479106532	469.0	0.97989426	0.749191697034
10317.000031796	887.084507042	6.40576672397	557.0	0.96491154	0.702268616542
10317.000026504	713.551724138	6.1044063342	445.0	0.96363796	0.693866923189
10317.000007104	624.630769231	5.84297466132	419.0	0.95815332	0.670773103018
10317.000007077	625.0	5.84465706688	394.0	0.96007348	0.677873108312
10317.000016408	864.428571429	6.4159527	526.0	0.97166054	0.70981416114
10317.000005802	441.12244898	4.52717059446	288.0	0.8897122	0.554126334533
10317.000006952	418.022727273	5.847232852	333.0	0.96564328	0.697812247621
10317.000013023	636.196078431	5.96525677492	393.0	0.96745524	0.692154786225
10317.000002645	463.222222222	4.79327210569	330.0	0.89017346	0.572924635574
10317.000002027	590.929577465	5.87403545007	425.0	0.95883352	0.672754646715
10317.000027353	961.619047619	6.53854187673	597.0	0.96002358	0.70904734627
10317.000023798	731.12	6.03053628235	437.0	0.95140228	0.687515649801
10317.000041962	872.638888889	6.53271664681	535.0	0.97468654	0.720780302329
10317.000040352	483.770833333	4.31258328777	330.0	0.7827413	0.515469423401
10317.000028811	482.051724138	5.00484145432	361.0	0.91352142	0.589092144167
10317.000027772	849.174418605	7.01575875	594.0	0.98139676	0.761397413962
10317.000027617	734.741935484	5.55374656588	439.0	0.93824818	0.63268372833
10317.000039952	159.913043478	4.44078686209	141.0	0.89956604	0.621998028013
10317.000026028	670.542857143	6.09132307822	458.0	0.96699822	0.689125765651
10317.000001441	517.279069767	5.08038896374	354.0	0.8972611	0.599979407837
10317.000016347	667.373134328	6.18599162213	458.0	0.9552954	0.699835841601
10317.000001595	570.092307692	6.27004942695	433.0	0.96983188	0.715904273416
10317.000002146	658.555555556	5.84730413039	408.0	0.95918412	0.674240930284
10317.000012158	894.583333333	6.60239221633	560.0	0.97289334	0.723210377428
10317.000014313	387.926829268	4.08634087904	247.0	0.85451556	0.514110729912
10317.000007749	432.11627907	5.57049100737	317.0	0.9419978	0.670469872157
10317.000017335	736.0	6.01030165652	491.0	0.96676	0.672324894991
10317.000002578	542.392857143	6.00399139073	388.0	0.96624086	0.698145609253
10317.000007719	459.355932203	5.05723019999	328.0	0.9280685	0.605109031592
10317.000006716	594.2	5.96712368494	455.0	0.95568616	0.675799667098
