	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	514.571428571	5.43267881736	371.0	0.92990608	0.636497192843
10317.000013618	837.021276596	6.60460396737	467.0	0.97944012	0.744828730577
10317.000031796	998.75	6.45604277201	601.0	0.96488116	0.69937039159
10317.000026504	701.517241379	6.11993749519	445.0	0.9645107	0.695632296969
10317.000007104	769.1	5.8406707623	425.0	0.9588948	0.668933381262
10317.000007077	552.390625	5.82968011359	387.0	0.96067198	0.67817024507
10317.000016408	760.898734177	6.47713232228	519.0	0.97337026	0.718118207062
10317.000005802	460.525	4.51200119747	285.0	0.88859554	0.553292683801
10317.000006952	417.073170732	5.85175486863	330.0	0.96578238	0.69944172825
10317.000013023	633.976744186	5.96990932072	381.0	0.96764062	0.696309189096
10317.000002645	441.1	4.82767021577	343.0	0.89137114	0.573216942614
10317.000002027	555.111111111	5.80951636557	395.0	0.9571916	0.673511762484
10317.000027353	899.653061224	6.52725599368	607.0	0.9594736	0.705988727885
10317.000023798	729.5	6.04308078665	458.0	0.95083918	0.683668001272
10317.000041962	750.847826087	6.55698010308	541.0	0.97504498	0.722175350165
10317.000040352	594.018518519	4.38708847264	373.0	0.78823084	0.513528284214
10317.000028811	516.882352941	5.01884000553	360.0	0.91513044	0.591018232251
10317.000027772	935.766990291	7.03392012067	636.0	0.98094664	0.755289221871
10317.000027617	810.263157895	5.53414250771	447.0	0.93664104	0.628584751226
10317.000039952	153.772727273	4.44053458023	139.0	0.8996013	0.623763356778
10317.000026028	645.970588235	6.09057809974	447.0	0.96668024	0.691786399485
10317.000001441	556.82	5.06468624603	365.0	0.89751432	0.595022723526
10317.000016347	689.118644068	6.17500734366	457.0	0.9533331	0.698842480014
10317.000001595	587.467741935	6.22959710171	426.0	0.96937004	0.713200251933
10317.000002146	549.358974359	5.89181396807	408.0	0.9606713	0.679373270537
10317.000012158	843.284090909	6.57174787171	562.0	0.9723723	0.719448342056
10317.000014313	316.25	4.09133314559	224.0	0.85440078	0.524035756851
10317.000007749	363.2	5.53131083981	300.0	0.9416651	0.672187715863
10317.000017335	742.924242424	5.96743926095	468.0	0.96636622	0.672738883868
10317.000002578	504.092307692	5.99464282536	381.0	0.96634472	0.699194017933
10317.000007719	482.714285714	5.04567966851	337.0	0.92817762	0.600919038112
10317.000006716	599.3	5.98082210661	446.0	0.95543288	0.679569382065
10317.000006802	535.625	5.75022144208	395.0	0.9408408	0.666637553701
10317.000002898	482.055555556	5.76106249269	369.0	0.9572772	0.675588159147
10317.000001647	606.849056604	5.76930003424	396.0	0.9512858	0.668566648505
10317.000002878	395.12244898	5.63721840284	340.0	0.92955998	0.670348000901
10317.000017667	604.119402985	5.96398082997	419.0	0.96337406	0.684664603141
10317.000009213	470.615384615	5.70206799569	368.0	0.95105246	0.668977127765
10317.000031434	658.914893617	5.20439448079	378.0	0.92067284	0.607830778777
10317.000027217	649.75	4.75885537175	382.0	0.8388185	0.554811408775
10317.000001546	503.029850746	6.36104407375	400.0	0.97580094	0.735903505807
10317.000009074	603.131147541	5.9944106405	410.0	0.96795788	0.690641671134
10317.000027277	804.685185185	5.50104349451	458.0	0.92437328	0.62234604229
10317.000001333	248.0	4.32931753426	183.0	0.90900434	0.576036513886
10317.000023984	735.016393443	5.81348490356	465.0	0.94685016	0.65606905397
10317.000028933	665.220779221	6.17667196234	472.0	0.96446108	0.695364198248
10317.000015568	657.0	6.07065816113	454.0	0.96598622	0.687772595355
10317.000006944	613.644230769	2.95589587284	441.0	0.55581642	0.336484774245
10317.000002028	603.754098361	5.56622539309	423.0	0.9119442	0.637998344297
10317.000003896	582.82	5.91545842404	391.0	0.95788908	0.68696334795
10317.000011025	718.052631579	6.28660272432	454.0	0.9718821	0.712237941408
10317.000017293	909.090909091	5.95651113426	517.0	0.95538946	0.660805148366
10317.000031284	389.0	3.66900458172	224.0	0.8012255	0.469942076203
10317.000020034	742.75	5.94974805375	487.0	0.956676	0.666431006576
10317.000031847	603.105263158	5.43817216419	391.0	0.93498218	0.631536000905
10317.000013935	637.038961039	6.16786881187	478.0	0.96424144	0.692951478202
10317.000014019	641.012820513	6.28665359622	482.0	0.96879282	0.705344065102
10317.000023052	491.826086957	5.39055346585	334.0	0.94024272	0.642979914104
10317.000015385	697.38028169	6.43564227184	478.0	0.97397752	0.723035453813
10317.000017354	712.0	6.64462365358	512.0	0.97426036	0.738291517065
10317.000023475	698.470588235	6.50498911696	472.0	0.97642666	0.732325849503
10317.000003475	579.621621622	5.95695971091	461.0	0.9459479	0.673207543255
10317.000017269	611.058823529	5.66466738635	424.0	0.93717636	0.649028301282
10317.000014801	573.928571429	5.65747075673	369.0	0.95435674	0.663440165562
10317.000009716	644.280487805	6.5941484852	508.0	0.97691216	0.733605495685
10317.000013155	570.345679012	5.80848423601	445.0	0.94528836	0.660230473625
10317.000015604	636.018867925	5.67885530095	393.0	0.95316896	0.658923333084
10317.000009236	475.113207547	5.62380515907	362.0	0.93539704	0.66163613244
10317.000041289	602.25	5.56251767497	408.0	0.93778302	0.641402774383
10317.000030735	663.741935484	6.16576698979	456.0	0.96238534	0.698046390241
10317.000022541	629.678571429	5.23122824413	391.0	0.90620248	0.607503562847
10317.000034132	405.454545455	3.46673605433	240.0	0.77284582	0.438444925019
10317.000026633	615.438356164	5.83031374528	439.0	0.95293396	0.664190307198
10317.000028715	381.027777778	4.78189770504	257.0	0.90735768	0.597317258092
10317.000026126	380.857142857	4.45678607658	263.0	0.8949734	0.554401167933
