	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	525.417910448	5.4151805044	376.0	0.9280131	0.633014701032
10317.000013618	677.637931034	6.57429254699	450.0	0.97926156	0.745910569409
10317.000031796	927.555555556	6.51299779663	591.0	0.96761578	0.707395206539
10317.000026504	689.263888889	6.11761299781	468.0	0.96470178	0.689668710499
10317.000007104	680.344262295	5.80862214273	425.0	0.95675504	0.665262845406
10317.000007077	625.695652174	5.84948010912	386.0	0.96124996	0.680769200678
10317.000016408	864.868421053	6.47256619997	545.0	0.9730673	0.712044681204
10317.000005802	417.818181818	4.48297818903	274.0	0.88761998	0.553588593266
10317.000006952	418.066666667	5.8481661809	333.0	0.9657125	0.697923631648
10317.000013023	569.881355932	6.0067494248	388.0	0.96864334	0.698466314139
10317.000002645	453.608695652	4.77873696735	328.0	0.89034984	0.571786686425
10317.000002027	563.014084507	5.85460837381	418.0	0.95902138	0.672374744742
10317.000027353	980.838709677	6.51735351105	616.0	0.959912	0.703302432017
10317.000023798	774.015384615	6.0715779615	477.0	0.95177078	0.682364960318
10317.000041962	835.75	6.57845623233	562.0	0.97491344	0.720182746208
10317.000040352	521.0	4.32802039299	341.0	0.78465008	0.514405964882
10317.000028811	542.693548387	4.99404467957	388.0	0.91139794	0.580708754985
10317.000027772	1052.63513514	6.97959544662	615.0	0.98074714	0.753374568531
10317.000027617	686.014705882	5.49148423957	433.0	0.9356483	0.627008938335
10317.000039952	148.04	4.43722830694	137.0	0.89920502	0.625135002924
10317.000026028	705.050847458	6.09996578899	447.0	0.96717996	0.692852681805
10317.000001441	545.5	5.06904009483	358.0	0.8954623	0.597495304933
10317.000016347	731.294117647	6.21120520207	481.0	0.9546752	0.697113326015
10317.000001595	643.8	6.31377682979	450.0	0.97047442	0.716352799418
10317.000002146	656.882352941	5.85759567806	398.0	0.95945802	0.678227425113
10317.000012158	817.734042553	6.6164109797	573.0	0.97273218	0.722127089129
10317.000014313	367.108108108	4.05471464589	236.0	0.8538674	0.51438516504
10317.000007749	413.30952381	5.54397498085	307.0	0.94238952	0.671013233884
10317.000017335	763.142857143	5.98165563812	476.0	0.96683076	0.67248771108
10317.000002578	550.681818182	6.00219315216	399.0	0.96659218	0.694678587987
10317.000007719	476.886792453	5.09572319278	333.0	0.92996048	0.608126637748
10317.000006716	590.0	5.96777669083	449.0	0.95520072	0.677342735322
10317.000006802	533.960784314	5.73910002858	382.0	0.94228196	0.669093284671
10317.000002898	514.468085106	5.73677990027	375.0	0.95567872	0.670909809899
10317.000001647	592.018518519	5.81559210623	396.0	0.9527954	0.673931135572
10317.000002878	408.282608696	5.63188775286	343.0	0.92893114	0.668706298184
10317.000017667	708.75862069	5.98412237249	431.0	0.96432906	0.6837790374
10317.000009213	473.188679245	5.70130730369	358.0	0.95141372	0.672021582431
