	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	497.948275862	5.42359383276	360.0	0.93014026	0.638682013365
10317.000013618	786.310344828	6.65442832556	480.0	0.98037602	0.747110145132
10317.000031796	1022.20253165	6.44712155173	596.0	0.9656591	0.699317030318
10317.000026504	724.596774194	6.08509969488	456.0	0.9644689	0.68891378531
10317.000007104	751.0	5.81110082036	405.0	0.9575059	0.67089005915
10317.000007077	568.517241379	5.84988565354	391.0	0.96130414	0.67934836924
10317.000016408	780.0	6.41368830081	525.0	0.97208498	0.709779224681
10317.000005802	496.833333333	4.51285439795	285.0	0.88854262	0.553397309125
10317.000006952	408.608695652	5.84222018441	331.0	0.96565308	0.697937923193
10317.000013023	580.438596491	5.97330327336	387.0	0.96839618	0.694878014889
10317.000002645	458.25	4.76849029629	322.0	0.8902407	0.572384812627
10317.000002027	640.381818182	5.81138833023	412.0	0.9573625	0.669013754393
10317.000027353	999.64516129	6.54687074805	632.0	0.95846842	0.703678528681
10317.000023798	766.737704918	6.03665012163	463.0	0.9507022	0.681732337552
10317.000041962	757.134831461	6.56184140163	538.0	0.97512162	0.723349900972
10317.000040352	651.471698113	4.36227568037	374.0	0.78739638	0.510393067428
10317.000028811	651.818181818	5.06966639793	391.0	0.9130292	0.588741353934
10317.000027772	931.8125	7.0164813822	623.0	0.98089286	0.755834816536
10317.000027617	787.0	5.49223220841	421.0	0.93510156	0.630011019206
10317.000039952	152.037037037	4.43130060261	140.0	0.89900446	0.621563289335
10317.000026028	772.385964912	6.09342284423	464.0	0.96664768	0.687902000194
10317.000001441	490.654545455	5.10345043922	363.0	0.89764382	0.600135820801
10317.000016347	697.610169492	6.14983315968	457.0	0.95143166	0.69599344872
10317.000001595	553.211267606	6.24802215555	422.0	0.97001076	0.716425994058
10317.000002146	549.133333333	5.85090382947	408.0	0.95854894	0.674656004377
10317.000012158	808.365591398	6.60994244386	561.0	0.97269198	0.723833331202
10317.000014313	387.0	4.06916786458	235.0	0.85056304	0.516620213247
10317.000007749	417.071428571	5.55216984131	313.0	0.94227644	0.669741522164
10317.000017335	692.47761194	5.99657991626	460.0	0.96709946	0.677925121358
10317.000002578	524.338709677	5.99201914078	387.0	0.96666064	0.697055243167
10317.000007719	485.0625	5.0646074823	321.0	0.92964874	0.608256815257
10317.000006716	600.421875	5.98642736047	444.0	0.9561093	0.680707786788
10317.000006802	555.20754717	5.76407815821	397.0	0.94254224	0.667679991311
10317.000002898	521.685185185	5.78163462328	385.0	0.95716372	0.673166459545
10317.000001647	562.949152542	5.77128203233	386.0	0.95219608	0.671668418858
10317.000002878	398.163265306	5.62741803143	340.0	0.92897618	0.669182592909
10317.000017667	635.571428571	5.96118409983	426.0	0.96383376	0.682470781402
10317.000009213	532.222222222	5.66146056648	360.0	0.950311	0.666693182543
10317.000031434	519.014084507	5.24721820687	380.0	0.92329032	0.612287819852
10317.000027217	552.25	4.69743309186	361.0	0.83128908	0.552908809884
10317.000001546	561.25	6.34810022595	400.0	0.97556476	0.734406043619
10317.000009074	516.443037975	6.01592828588	407.0	0.96834984	0.693967943605
10317.000027277	775.518518519	5.47677859719	450.0	0.92289508	0.621388082864
10317.000001333	245.0	4.33170349399	180.0	0.9098174	0.578188525362
10317.000023984	678.75	5.85246498019	465.0	0.94934786	0.660468071499
10317.000028933	683.592592593	6.17002574532	478.0	0.96448934	0.693193806674
10317.000015568	593.341463415	6.09462809456	444.0	0.96681098	0.693011131971
10317.000006944	597.881188119	2.96803826489	433.0	0.56084848	0.338885889538
10317.000002028	583.820895522	5.5611530366	428.0	0.91118578	0.636180751498
10317.000003896	472.064516129	5.86538357897	370.0	0.95615696	0.687506895116
10317.000011025	694.416666667	6.246090463	455.0	0.97096982	0.70739372576
10317.000017293	934.118644068	5.90732801883	507.0	0.9545159	0.657403953936
10317.000031284	369.2	3.69676279159	209.0	0.8077632	0.479640656188
10317.000020034	673.373333333	5.95811418419	475.0	0.95741914	0.670069626416
10317.000031847	546.138888889	5.45105269232	393.0	0.9355261	0.632491165647
10317.000013935	612.197368421	6.17631679645	471.0	0.96496932	0.69556381452
10317.000014019	650.608108108	6.2997420839	483.0	0.96880592	0.706575517257
10317.000023052	480.8125	5.39141907807	337.0	0.94030962	0.642095134709
10317.000015385	706.514285714	6.45902850435	484.0	0.97441262	0.724198626273
10317.000017354	805.911764706	6.66669599756	522.0	0.97442238	0.738454299379
10317.000023475	691.492537313	6.51176559194	472.0	0.97643118	0.733088738988
10317.000003475	640.517241379	5.92940620915	463.0	0.9453894	0.66962104376
10317.000017269	565.640625	5.6526945019	407.0	0.93675954	0.65206707808
10317.000014801	607.333333333	5.62751879322	359.0	0.95401436	0.663009525485
10317.000009716	656.35	6.59562174832	511.0	0.97685036	0.733076600538
10317.000013155	679.618421053	5.79193555254	470.0	0.94570974	0.652500928845
10317.000015604	579.406779661	5.70909638128	390.0	0.9540468	0.66328305911
10317.000009236	475.56	5.61461143824	360.0	0.9340428	0.661176232626
10317.000041289	637.571428571	5.656483355	428.0	0.9429634	0.647086280118
10317.000030735	735.943661972	6.24356433055	491.0	0.96389748	0.698418144844
10317.000022541	649.294117647	5.19714482808	384.0	0.90388156	0.605377697065
10317.000034132	399.375	3.46053744148	232.0	0.77625758	0.440385061205
10317.000026633	566.308823529	5.86456974165	417.0	0.95473696	0.67378615723
10317.000028715	444.689655172	4.82155456453	260.0	0.9113469	0.601013899749
10317.000026126	374.0	4.43441387789	271.0	0.89319154	0.548667669354
10317.000033665	679.075	4.81705633824	349.0	0.89202034	0.570262682305
10317.000028755	695.850746269	6.13638177423	466.0	0.96160548	0.692266799692
10317.000016485	482.769230769	4.50480976284	324.0	0.8519483	0.540154770324
10317.000001001	489.934782609	4.55510987812	316.0	0.86985192	0.548558544146
10317.000002334	577.915254237	5.8713308619	413.0	0.95719538	0.67564237428
10317.000006797	419.571428571	4.77557595272	292.0	0.89634978	0.583110897967
10317.000013156	768.537313433	6.59851304117	492.0	0.97677424	0.737881167229
10317.000001529	622.406779661	6.14009321343	433.0	0.96794102	0.701066079603
10317.000002418b	803.879518072	6.45631356248	547.0	0.9713003	0.709844061376
10317.000005849	390.368421053	4.25724534391	289.0	0.83071728	0.520768690659
10317.000011341	544.417910448	5.74177168681	395.0	0.957888	0.665657952439
10317.000013355	784.024096386	6.32165007358	537.0	0.96409018	0.697078468544
10317.000006794	600.590909091	5.36032124848	403.0	0.92507556	0.619358368257
10317.000028723	665.435483871	5.5772377428	431.0	0.94184072	0.637286141182
10317.000002774	469.307692308	4.57376085897	332.0	0.84809988	0.546118128334
10317.000001531	505.942857143	6.26023355919	409.0	0.9684236	0.721561152899
