	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	445.513513514	5.43845179656	360.0	0.93062774	0.640431686095
10317.000013618	706.491803279	6.65073788012	471.0	0.9800864	0.748992119693
10317.000031796	967.575	6.49108116501	597.0	0.96616824	0.703900649601
10317.000026504	701.560606061	6.12124710706	452.0	0.96434112	0.694004864657
10317.000007104	661.491803279	5.80789262339	426.0	0.95717624	0.664921087926
10317.000007077	682.037735849	5.85801329093	411.0	0.96141864	0.674653569627
10317.000016408	824.5	6.44622407684	520.0	0.97247922	0.714471434819
10317.000005802	499.676470588	4.48415074195	279.0	0.88817224	0.551955167807
10317.000006952	403.97826087	5.83828567199	330.0	0.965495	0.69783179783
10317.000013023	640.659574468	5.98041239165	390.0	0.96765196	0.694804564674
10317.000002645	455.051724138	4.7885944351	334.0	0.89051818	0.571178833132
10317.000002027	593.6	5.81916937603	399.0	0.95800676	0.673495881075
10317.000027353	906.530120482	6.52648296326	592.0	0.96008188	0.708672133312
10317.000023798	752.0	6.0506201455	470.0	0.95053116	0.681643507461
10317.000041962	727.625	6.52060528213	530.0	0.97402376	0.720520928776
10317.000040352	512.166666667	4.32776163779	350.0	0.784288	0.512087744647
10317.000028811	580.306122449	4.99107060686	376.0	0.91271394	0.583437812547
10317.000027772	874.603960396	7.0011452109	607.0	0.98118794	0.757244637864
10317.000027617	688.784313725	5.54452436539	417.0	0.93766954	0.637015830725
10317.000039952	150.5	4.44141221565	138.0	0.90004618	0.624800863056
10317.000026028	685.850746269	6.11255423654	456.0	0.96779582	0.692022002622
10317.000001441	546.153846154	5.0932832974	367.0	0.89744956	0.597828727219
10317.000016347	693.967741935	6.19033092194	465.0	0.95507754	0.69859724745
10317.000001595	588.915254237	6.25035248952	424.0	0.96977556	0.716133072255
10317.000002146	566.136986301	5.84282233785	411.0	0.95872644	0.672904063401
10317.000012158	830.024096386	6.59388849119	558.0	0.9728124	0.722687507743
10317.000014313	343.777777778	4.12389580114	235.0	0.85620236	0.523568454066
10317.000007749	360.62	5.53724563125	299.0	0.94200446	0.673303076849
10317.000017335	696.911764706	6.01431386125	460.0	0.96730902	0.679929978623
10317.000002578	529.090909091	5.99207903243	390.0	0.96618162	0.696159995493
10317.000007719	492.37254902	5.10452821868	333.0	0.9304828	0.609177434777
10317.000006716	595.21875	5.97498309326	441.0	0.95578738	0.680162943402
10317.000006802	554.333333333	5.75212067804	398.0	0.94178432	0.666014899427
10317.000002898	535.826086957	5.77724113144	378.0	0.95696182	0.674734589983
10317.000001647	496.172413793	5.75567197772	371.0	0.9518704	0.674339341585
10317.000002878	402.956521739	5.62412429969	341.0	0.92880646	0.668454125514
10317.000017667	637.666666667	5.96946677663	423.0	0.9641496	0.684217697069
10317.000009213	446.28125	5.67408824862	356.0	0.95050658	0.669451003247
10317.000031434	584.120689655	5.2592873413	381.0	0.92471622	0.613424745185
10317.000027217	588.654545455	4.7070837562	380.0	0.8312739	0.54926056766
10317.000001546	549.882352941	6.37234810713	393.0	0.97631462	0.739390005873
10317.000009074	567.714285714	6.00438189625	402.0	0.96851448	0.69406380988
10317.000027277	788.044776119	5.54469565029	479.0	0.92717108	0.622727900747
10317.000001333	223.483870968	4.32014966053	172.0	0.90899954	0.581739246206
10317.000023984	764.515151515	5.79829991805	472.0	0.9477702	0.652767412338
10317.000028933	698.75	6.15726019788	475.0	0.96384678	0.69246625912
10317.000015568	733.016393443	6.05702052399	454.0	0.96598826	0.686227525143
10317.000006944	593.345794393	2.95839078376	436.0	0.55775244	0.337400615017
10317.000002028	662.018867925	5.58271154417	428.0	0.91463744	0.63864698601
10317.000003896	538.12244898	5.90578953077	385.0	0.95716714	0.687622046063
10317.000011025	692.278688525	6.28945071978	454.0	0.9721164	0.712560603824
10317.000017293	862.372881356	5.93591916975	501.0	0.9548905	0.661850786368
