	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	509.234375	5.43370312238	370.0	0.92922348	0.636907767813
10317.000013618	713.517857143	6.60780554056	457.0	0.9797142	0.747823436381
10317.000031796	1006.74418605	6.45205835857	600.0	0.96577922	0.699120719016
10317.000026504	686.862068966	6.10477587373	445.0	0.96402498	0.693908927479
10317.000007104	668.375	5.79214360161	425.0	0.95695788	0.663375554258
10317.000007077	605.596774194	5.87646586463	403.0	0.96210306	0.678996302706
10317.000016408	754.925925926	6.4401916383	519.0	0.97242058	0.714022601719
10317.000005802	478.65	4.51878318956	288.0	0.89077446	0.553099714962
10317.000006952	415.133333333	5.84797458505	332.0	0.96572428	0.698262334523
10317.000013023	622.022222222	5.93832240117	377.0	0.9672927	0.693857266442
10317.000002645	452.886363636	4.73932386699	324.0	0.8878262	0.568274473204
10317.000002027	543.0	5.81075952064	389.0	0.95845582	0.675384923477
10317.000027353	985.565217391	6.51127284202	628.0	0.95762612	0.700542068141
10317.000023798	727.55	6.07135986961	465.0	0.95246678	0.685171010512
10317.000041962	784.04	6.54743546461	524.0	0.97523568	0.724801159371
10317.000040352	563.944444444	4.29783407602	357.0	0.77912534	0.506833189328
10317.000028811	511.472727273	4.96032594953	366.0	0.91035024	0.582491873097
10317.000027772	889.817204301	7.06167503857	614.0	0.9819017	0.762427415877
10317.000027617	753.529411765	5.53593281028	427.0	0.93684598	0.633540210586
10317.000039952	149.857142857	4.42776245193	140.0	0.89855396	0.621067005111
10317.000026028	684.158730159	6.08917349755	448.0	0.9671917	0.691373692946
10317.000001441	511.875	5.07860958017	353.0	0.89681716	0.600058481099
10317.000016347	752.49122807	6.18425777046	473.0	0.95433684	0.695978965589
10317.000001595	668.803278689	6.30146066569	447.0	0.9707198	0.715739083225
10317.000002146	573.5	5.83255538461	395.0	0.95868914	0.676182733585
10317.000012158	815.021276596	6.5723159907	568.0	0.97188434	0.718305752592
10317.000014313	334.5	4.08120372879	237.0	0.85367642	0.517345234852
10317.000007749	427.6	5.57323090641	308.0	0.94298448	0.674171381948
10317.000017335	667.638888889	5.992223935	461.0	0.96701812	0.677192821452
10317.000002578	497.896103896	5.96606789112	389.0	0.96552328	0.693436424583
10317.000007719	447.016949153	5.06324776063	326.0	0.92862422	0.606469352827
10317.000006716	601.671641791	5.96881737956	448.0	0.95500674	0.677708282724
10317.000006802	524.0	5.72954531482	397.0	0.94028066	0.663679891392
10317.000002898	487.9	5.76886995448	368.0	0.95733124	0.676814456705
10317.000001647	595.120689655	5.78025305783	392.0	0.95390334	0.670974781789
10317.000002878	408.282608696	5.63780734784	343.0	0.9293218	0.66940916561
10317.000017667	722.254237288	5.96848427531	440.0	0.96389834	0.679676550104
10317.000009213	472.482758621	5.70113450558	371.0	0.95039732	0.667949685747
10317.000031434	676.818181818	5.20904392773	400.0	0.92075604	0.602629638135
10317.000027217	566.6	4.72976293794	372.0	0.83432858	0.553890967784
10317.000001546	492.725806452	6.36352984979	387.0	0.9761998	0.740273310654
10317.000009074	495.04	5.99694160028	395.0	0.96841144	0.695240438714
10317.000027277	746.516129032	5.58572004124	472.0	0.92717708	0.628835360174
10317.000001333	232.034482759	4.31718249047	171.0	0.90980154	0.581998965578
10317.000023984	666.5	5.80626664239	474.0	0.94755074	0.653215699881
10317.000028933	701.947368421	6.20152534941	478.0	0.96543564	0.696732743361
10317.000015568	665.492537313	6.06414929454	446.0	0.9659655	0.689037412481
10317.000006944	585.315789474	2.95669678725	444.0	0.55819214	0.336201611589
10317.000002028	555.451612903	5.5570020093	416.0	0.91298374	0.638703581581
10317.000003896	544.882352941	5.89014064917	383.0	0.95655892	0.686400532528
10317.000011025	670.93220339	6.2777575923	436.0	0.97265536	0.715970075419
10317.000017293	843.846153846	5.95881964705	503.0	0.95581192	0.663978645897
10317.000031284	322.677419355	3.67458590639	202.0	0.80683428	0.479822986695
10317.000020034	646.269230769	5.95692565673	477.0	0.95746654	0.669479559539
10317.000031847	629.509090909	5.5102330289	404.0	0.9377618	0.636417005969
10317.000013935	664.779411765	6.14559074091	473.0	0.96424334	0.691627361852
10317.000014019	627.988372093	6.33366756596	491.0	0.9694489	0.708497280926
10317.000023052	485.288461538	5.38188321126	341.0	0.94005774	0.639662611261
10317.000015385	673.418918919	6.40015183117	477.0	0.97311264	0.719292312146
10317.000017354	735.909090909	6.7185919032	522.0	0.97598004	0.744202687284
10317.000023475	673.08	6.50776703787	477.0	0.9766052	0.73138683629
10317.000003475	631.786885246	5.93945775245	463.0	0.9459172	0.670756186922
10317.000017269	546.014492754	5.65227649741	405.0	0.93634526	0.652553832898
