	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	477.333333333	5.41676926209	364.0	0.92966116	0.636683123086
10317.000013618	737.25	6.60369222767	461.0	0.97947146	0.746296036359
10317.000031796	980.905263158	6.51833773124	621.0	0.96722792	0.702524463876
10317.000026504	709.509090909	6.06611511951	439.0	0.96333498	0.691052838793
10317.000007104	775.918367347	5.82297069743	421.0	0.9582303	0.667949854393
10317.000007077	654.474576271	5.84427846675	411.0	0.9605458	0.673071762331
10317.000016408	774.679012346	6.46208969844	529.0	0.97268542	0.714270055458
10317.000005802	456.405405405	4.47183113416	273.0	0.88754404	0.552572016717
10317.000006952	408.466666667	5.84284919824	331.0	0.96559126	0.698013068017
10317.000013023	625.777777778	5.98654365582	399.0	0.96805936	0.692867355036
10317.000002645	454.886363636	4.8240922773	326.0	0.89289474	0.577823614349
10317.000002027	576.508474576	5.81011140638	402.0	0.95699192	0.671607524009
10317.000027353	945.636363636	6.56553717032	617.0	0.95951412	0.708323167606
10317.000023798	710.849056604	6.04649933581	443.0	0.95244302	0.687792890709
10317.000041962	789.036585366	6.53151450378	539.0	0.97440458	0.719794212003
10317.000040352	482.288461538	4.32369452358	338.0	0.78563342	0.514671655077
10317.000028811	598.125	5.01383966736	372.0	0.91364326	0.587158498662
10317.000027772	957.183908046	7.04407470913	622.0	0.9815397	0.758996734603
10317.000027617	674.238095238	5.52938704894	427.0	0.9365314	0.632791104128
10317.000039952	150.04	4.43977168405	139.0	0.89895488	0.623656192501
10317.000026028	843.42	6.1302485466	469.0	0.9677363	0.690853344977
10317.000001441	490.5	5.11152437073	363.0	0.8968165	0.601085267763
10317.000016347	724.921875	6.17660037099	476.0	0.95241384	0.694404375148
10317.000001595	605.060606061	6.26175228969	438.0	0.96998238	0.713607321427
10317.000002146	656.611111111	5.82724727111	403.0	0.95800318	0.673309339862
10317.000012158	821.222222222	6.60006983071	558.0	0.97221502	0.723364980051
10317.000014313	355.4	4.04831545559	239.0	0.84791662	0.512388773786
10317.000007749	370.404255319	5.53798786216	298.0	0.9414127	0.673789307078
10317.000017335	712.013513514	5.99575765989	477.0	0.96683958	0.673843762463
10317.000002578	514.157894737	5.99356281663	376.0	0.96617484	0.700625467868
10317.000007719	421.916666667	5.08363431221	322.0	0.93080032	0.610213063771
10317.000006716	562.929577465	5.9918908307	443.0	0.95578834	0.681581140818
10317.000006802	590.122807018	5.74897537724	412.0	0.94089584	0.661828702968
10317.000002898	549.333333333	5.76733381213	380.0	0.95696502	0.672979111401
10317.000001647	554.0	5.76176060753	384.0	0.95216758	0.671145693071
10317.000002878	413.818181818	5.62529520788	342.0	0.92863948	0.668257753142
10317.000017667	633.630769231	5.96452516111	428.0	0.963669	0.682325423225
10317.000009213	472.25	5.68643597444	363.0	0.9507834	0.668691498349
10317.000031434	663.875	5.18701659576	382.0	0.92074992	0.604728608042
10317.000027217	597.520833333	4.72010529331	377.0	0.83081682	0.551515922323
10317.000001546	555.307692308	6.37725202992	399.0	0.9761689	0.738086949733
10317.000009074	552.537313433	5.98450337044	401.0	0.96807272	0.692053442215
10317.000027277	811.084745763	5.54596494073	467.0	0.9276637	0.625441593022
10317.000001333	235.617647059	4.33572519866	180.0	0.9098865	0.578725335763
10317.000023984	650.842105263	5.81750259055	436.0	0.94884226	0.66347859204
10317.000028933	688.739130435	6.15608585189	463.0	0.96385012	0.695220480468
10317.000015568	614.571428571	6.07091077785	430.0	0.96651144	0.693961699545
10317.000006944	594.669902913	2.94508942603	440.0	0.55447476	0.335379658972
10317.000002028	665.117647059	5.57118016557	425.0	0.91200428	0.638068560521
10317.000003896	522.0	5.91921700127	393.0	0.95683358	0.686812744652
10317.000011025	685.549019608	6.32745707295	433.0	0.97337224	0.722458987151
10317.000017293	834.0	5.97531883851	516.0	0.95563938	0.663097119753
10317.000031284	475.235294118	3.7097597871	207.0	0.8130749	0.482194849694
10317.000020034	656.789473684	5.93673463251	470.0	0.95749184	0.66881352993
10317.000031847	658.551724138	5.43006923404	405.0	0.93443388	0.626900062868
10317.000013935	624.189873418	6.15752022031	477.0	0.96424938	0.692023732122
10317.000014019	631.038461538	6.30073403779	480.0	0.968551	0.707399958511
10317.000023052	517.659574468	5.39696049422	342.0	0.94075508	0.641132697998
10317.000015385	657.342465753	6.44218677968	472.0	0.97397576	0.725255618613
10317.000017354	786.2875	6.68680841885	530.0	0.97576856	0.7388862236
10317.000023475	662.164383562	6.52014041669	470.0	0.97683386	0.734538159049
10317.000003475	613.537313433	5.91325223589	462.0	0.94517926	0.668032070072
10317.000017269	618.153846154	5.65164872444	420.0	0.9369536	0.648552845221
10317.000014801	537.517241379	5.62016367061	360.0	0.95205984	0.661830063104
10317.000009716	640.488372093	6.59813384845	514.0	0.97688764	0.732668102296
10317.000013155	636.638888889	5.76795844669	451.0	0.94433682	0.654187270063
10317.000015604	570.529411765	5.67651251439	377.0	0.95340168	0.66326635539
10317.000009236	474.052631579	5.62211622778	365.0	0.93439642	0.660512171402
10317.000041289	632.0	5.57101150295	415.0	0.93954864	0.640569426774
10317.000030735	626.774647887	6.21223620156	463.0	0.96382414	0.701561664463
10317.000022541	593.596774194	5.21532721624	391.0	0.90935272	0.605656973357
10317.000034132	409.763157895	3.4644236438	252.0	0.77172342	0.434286332813
10317.000026633	706.551724138	5.81728863931	438.0	0.95249326	0.662954964012
10317.000028715	397.181818182	4.82411686121	259.0	0.9117909	0.601750308613
10317.000026126	365.217391304	4.44247334375	264.0	0.89298796	0.552244616292
10317.000033665	605.788461538	4.86638981273	355.0	0.89364382	0.574430639699
10317.000028755	735.043478261	6.15283677363	483.0	0.96127344	0.690098700554
10317.000016485	461.382978723	4.5061159376	312.0	0.8497595	0.543862062284
10317.000001001	452.382978723	4.58374415429	308.0	0.87292802	0.554477139542
10317.000002334	596.080645161	5.86243069572	423.0	0.95607998	0.671949267823
10317.000006797	372.0	4.71116025744	281.0	0.89297874	0.579163185205
10317.000013156	755.75	6.57930120102	507.0	0.97580708	0.732185280705
10317.000001529	604.147058824	6.17036432867	442.0	0.96889934	0.702143007045
10317.000002418b	745.03030303	6.45057264249	542.0	0.97153174	0.710247388929
10317.000005849	445.632653061	4.24080672847	295.0	0.82971086	0.516883412174
10317.000011341	609.928571429	5.7339111838	405.0	0.9571911	0.66197853594
10317.000013355	754.345679012	6.33765655183	516.0	0.96628934	0.703306705312
10317.000006794	616.033898305	5.36846904664	395.0	0.92460476	0.622380043694
10317.000028723	669.016666667	5.59632899289	438.0	0.94234784	0.637773766461
10317.000002774	501.525	4.59196116214	326.0	0.85043862	0.550019245724
10317.000001531	527.323076923	6.24031362292	410.0	0.96750862	0.718973204775
10317.000018027	704.947368421	6.48038935663	500.0	0.9755143	0.722791130243
10317.000001948	443.538461538	5.05004738259	287.0	0.92913984	0.618506423642
10317.000001032	440.022222222	5.54751132621	321.0	0.95450622	0.666253324404
10317.000016697	960.424242424	7.04790857812	582.0	0.98492184	0.767338511955
10317.000011162	546.684210526	4.13857000571	388.0	0.74500212	0.481233947559
10317.000005999	481.25862069	4.96061545802	354.0	0.91344864	0.585834499338
10317.000001362	585.406976744	6.56481482043	469.0	0.9768426	0.739827144588
10317.000010947	459.2	5.71100820374	301.0	0.96253988	0.693620597981
10317.000002851	483.4375	5.4586882575	370.0	0.93524374	0.639836383212
10317.000035452	609.625	6.51377612531	404.0	0.97516502	0.752323518348
10317.000005928	722.106382979	6.18799773027	525.0	0.95177358	0.684802881795
10317.000027807	891.294117647	6.36434306291	524.0	0.96995264	0.70453282901
10317.000031313	962.346153846	6.48736463428	576.0	0.96898442	0.707461035206
10317.000014458	544.651162791	5.46573933525	328.0	0.94622734	0.653988073569
10317.000016759	654.265625	6.1098891487	458.0	0.95991434	0.691226189052
10317.000014308	711.01754386	6.12629144378	450.0	0.95866414	0.695080954572
10317.000010546	419.411764706	4.57993836822	304.0	0.88523672	0.555283537683
10317.000015305	799.982758621	6.69981345477	516.0	0.9756496	0.74349622586
10317.000014295	441.56	5.06329224454	315.0	0.9177566	0.610093424978
10317.000011055	733.142857143	6.17227389445	503.0	0.95289212	0.687763400352
10317.000002818	515.448979592	3.75669095925	339.0	0.69107174	0.446951544566
10317.000009667	618.133333333	4.7549894346	339.0	0.90676218	0.565723903096
10317.000012254	533.144927536	5.27585672554	386.0	0.92016902	0.614010253721
10317.000026037	632.390625	6.28224664487	467.0	0.96510108	0.70847515109
10317.000007037	404.033898305	5.73842808022	357.0	0.92649654	0.676718959872
10317.000015594	836.708333333	6.64094722936	529.0	0.97924224	0.7340396013
10317.000004286	543.018181818	5.49888354302	381.0	0.94232868	0.641370401973
10317.000001351	501.873015873	5.02937967087	354.0	0.90626054	0.593955356224
10317.000010115	519.916666667	5.57993505823	378.0	0.93577098	0.651690851738
10317.000010981	585.595744681	6.05422715902	396.0	0.96374304	0.701584999389
10317.000013028	435.75	5.97220101483	369.0	0.95875762	0.700347947064
10317.000017095	600.4	6.43160274172	445.0	0.97605478	0.731058216188
10317.000011048	667.602739726	6.32466550324	480.0	0.96859972	0.710086806989
10317.000002079	427.482758621	5.22279616378	326.0	0.94403614	0.625579856871
10317.000014937	566.015151515	6.29916764606	437.0	0.96873312	0.71814116268
10317.000013653	510.216216216	4.99967929695	314.0	0.91243874	0.602761650992
10317.000021178	597.147540984	5.81602900789	426.0	0.94728642	0.665852588209
10317.000006741	659.803278689	5.82025321908	438.0	0.95232214	0.663292816059
10317.000014548	604.103448276	6.01483188458	414.0	0.9625134	0.691877944258
10317.000013215	632.924242424	6.12629740385	445.0	0.9621321	0.696355205965
10317.000010867	567.3	5.74847597163	386.0	0.96001758	0.66901422337
10317.000026613	518.048387097	5.86582729268	399.0	0.95800642	0.678895949822
10317.000006909	519.828947368	6.15000110007	429.0	0.9648924	0.703272493721
10317.000011163	581.871794872	5.25278635848	343.0	0.9140236	0.623693417744
10317.000012276	672.085714286	5.99784973575	462.0	0.95199718	0.677589220807
10317.000015003	538.3	5.52131490468	392.0	0.92051676	0.640917106274
10317.000001613	576.12987013	5.86370032925	431.0	0.95370404	0.670018946332
10317.000006029	609.365384615	5.86184767383	403.0	0.95813046	0.677307243714
10317.000005024	628.060606061	6.178120145	461.0	0.95580776	0.698201311841
10317.000026632	672.517857143	6.23489668482	425.0	0.97121072	0.714084167887
10317.000033799	443.028571429	5.1328776809	259.0	0.95161564	0.640264491392
10317.000029152	634.133333333	4.30646961875	355.0	0.78203722	0.508337431472
10317.000022999	676.025	5.41070863068	362.0	0.93657742	0.636565498076
10317.000037575	713.962962963	6.81434393176	526.0	0.97887126	0.753889258199
10317.000027681	583.362068966	6.44383345261	418.0	0.97292746	0.740044524966
10317.000021296	839.211267606	6.43707607737	536.0	0.97160568	0.710016848736
10317.000028712	587.353846154	5.59162852388	420.0	0.9433307	0.641665249453
10317.000027363	750.642857143	5.81464436039	450.0	0.95248404	0.659721887149
10317.000033801	694.56	5.59704305755	397.0	0.9391314	0.648331538445
10317.000011225	612.25	5.98390408788	426.0	0.95970568	0.68507189684
10317.000011409	461.489795918	5.27243763845	323.0	0.93424804	0.632536379713
10317.000009475	423.0	4.91620432055	314.0	0.90620374	0.592697902579
10317.000012928	574.12244898	5.69637106425	364.0	0.95250172	0.669547315744
10317.000028841	655.555555556	5.97965400619	420.0	0.96501506	0.686192969209
10317.000014534	487.833333333	5.57191357552	360.0	0.9492832	0.656148135432
10317.000016715	645.114942529	6.5657651341	480.0	0.97821708	0.737155695764
10317.000008954A	568.083333333	5.75618502098	374.0	0.94448558	0.673482637231
10317.000015912	523.9	5.26337510047	343.0	0.9320057	0.624950679744
10317.000016725	649.015873016	6.41166068215	429.0	0.9786912	0.733194112238
10317.000018358	500.659574468	4.78177866027	325.0	0.88063982	0.573059574234
10317.000010102	529.517857143	5.54570545637	368.0	0.95269474	0.650632386432
10317.000008949B	516.375	5.94396944216	391.0	0.95764624	0.690274338081
10317.000010869	619.545454545	6.13603529318	434.0	0.9580109	0.700336633365
10317.000014571	620.378787879	6.44798373857	460.0	0.97431164	0.728957208864
10317.000010827	508.016393443	5.9348086251	383.0	0.96339616	0.691605861958
10317.000014162	640.137931034	5.88965267411	429.0	0.9585606	0.673500810142
10317.000016736	596.951219512	5.74417069084	457.0	0.95248132	0.650083516959
10317.000001929	525.692307692	5.73921373702	408.0	0.95213282	0.661777243472
10317.000003196	620.013157895	6.13904293808	471.0	0.96042082	0.691366110943
10317.000028833	304.7	4.11821054496	202.0	0.89117334	0.537750955852
10317.000004291	898.5375	6.31803998687	531.0	0.97157418	0.697927919615
10317.000035347	846.289156627	6.32069769098	529.0	0.9720904	0.698641662519
10317.000031035	548.438596491	4.99709793636	355.0	0.88910942	0.589859479961
10317.000016765	707.551724138	6.14555538741	454.0	0.96413966	0.696258044269
10317.000004918	623.0	6.25929014347	470.0	0.9705496	0.705151601822
10317.000001347	611.5	5.87824401526	433.0	0.95059254	0.671168554528
10317.000005938	482.838709677	5.68023857398	403.0	0.9407105	0.656323218592
10317.000003982	499.016393443	5.13345194177	380.0	0.88689974	0.599012652766
10317.000001934	552.508196721	5.48017622858	393.0	0.92159466	0.635870399061
10317.000015355	636.0	5.95496394371	419.0	0.95533898	0.683629465197
10317.000002418a	709.545454545	6.41073937428	499.0	0.97729682	0.715253124712
10317.000026083	686.681818182	5.72844883225	448.0	0.936474	0.650416485193
10317.000009476	415.192307692	4.68218213925	302.0	0.88542792	0.568336017397
10317.000003729	584.975903614	5.79918010463	476.0	0.94326824	0.65197289691
10317.000017219	719.630136986	6.44708859892	494.0	0.97425746	0.720476532989
10317.000004283	249.75	3.14995699962	150.0	0.75034594	0.435749896973
10317.000003473	600.727272727	6.53244466249	485.0	0.9686372	0.732185734823
10317.000007068	370.228571429	4.92706855597	248.0	0.93182632	0.619430092457
10317.000011342	621.552238806	6.01121343595	448.0	0.94930414	0.682521993169
10317.000026056	491.222222222	4.72845344756	319.0	0.90709158	0.568500526202
10317.000012209	611.849056604	5.79334388218	401.0	0.94826738	0.66994758419
10317.000016355	779.0	6.46856266697	488.0	0.97569324	0.724303315894
10317.000015185	552.051724138	5.18654951064	377.0	0.90749698	0.606017124468
10317.000003028	440.666666667	5.26608161199	349.0	0.91262908	0.623420116858
10317.000012985	842.571428571	6.18432350585	480.0	0.96032476	0.694330242352
10317.000016755	683.68	6.05251143153	476.0	0.94148268	0.680453674554
10317.000014327	491.09375	5.58075939607	370.0	0.95567696	0.654144867616
10317.000013249	528.0	5.31999852442	324.0	0.94632866	0.63790098414
10317.000008950A	367.487179487	3.7356008933	253.0	0.7873955	0.467944870348
10317.000016716	594.701754386	6.13612112669	409.0	0.96898206	0.707255822429
10317.000022662	689.0	5.9888908529	434.0	0.9607571	0.683542296794
10317.000022443	582.5	5.25257245135	412.0	0.93292078	0.604682223286
10317.000017074	450.181818182	5.47196154046	349.0	0.94620236	0.64779301848
10317.000002511	488.1	4.92062747379	361.0	0.88667376	0.579179783344
10317.000013821	404.0	5.04940975944	305.0	0.929213	0.611851989005
10317.000004819	459.365853659	4.97545742767	291.0	0.9195175	0.607884325566
10317.000017075	592.716666667	5.02471237379	386.0	0.90099846	0.584781786163
10317.000010834	562.084745763	5.65976322322	390.0	0.9406692	0.657551530721
10317.000014303	482.050847458	6.01653716789	369.0	0.9673796	0.705547158158
10317.000015265	613.631578947	5.65126046321	382.0	0.9572635	0.65885250423
10317.000003193	433.444444444	4.9356938335	299.0	0.92236426	0.600157201936
10317.000013619	749.958333333	6.66873984774	511.0	0.97803484	0.741203380667
10317.000005015	539.473684211	5.94073985534	404.0	0.9669785	0.686139379614
10317.000022925	373.682926829	5.2722408066	276.0	0.94628642	0.650209644764
10317.000003439	570.447761194	5.32053482223	390.0	0.94074904	0.618139960742
10317.000016735	589.444444444	6.07873147883	444.0	0.9652417	0.691203551346
10317.000011168	536.046511628	5.93448283582	370.0	0.96171352	0.6956063169
10317.000004972	481.188679245	6.31300097267	384.0	0.9726187	0.735355684097
10317.000009382	556.2	5.93732708013	400.0	0.9664017	0.686884065372
10317.000027308	526.638297872	5.50730854535	367.0	0.91632228	0.646425314638
10317.000003895	538.109090909	5.96527041298	388.0	0.96369374	0.693643124348
10317.000001322	388.078125	5.03877162708	306.0	0.9348615	0.610213753195
10317.000026106	651.018867925	5.64394813474	408.0	0.93551406	0.650792357638
10317.000008957B	608.857142857	6.33293638619	425.0	0.97023622	0.725312677693
10317.000001047	354.294117647	4.85359470066	274.0	0.90671964	0.599354837192
10317.000017071	470.108695652	4.5262393324	307.0	0.84474878	0.547831926056
10317.000015262	571.0	5.47801973224	361.0	0.95047232	0.644787336283
10317.000003981	423.465753425	5.44464645749	361.0	0.94612534	0.640859153111
10317.000014334	692.721518987	6.43948804233	500.0	0.9715809	0.718229196452
10317.000011378	776.333333333	5.74469171433	458.0	0.95443854	0.649910540819
10317.000016718	532.381818182	5.89912297596	363.0	0.96629106	0.693702241522
10317.000016714	654.375	6.57176110438	444.0	0.97853542	0.747265219687
10317.000007748	461.72	5.32671306378	344.0	0.92620448	0.632155909984
10317.000007073	688.739130435	5.81240898443	463.0	0.95681386	0.656408286703
10317.000001247	700.808219178	6.72259000854	497.0	0.98077396	0.750531810104
10317.000002036	397.818181818	5.02999948023	292.0	0.9304625	0.614176707213
10317.000012112	534.898305085	5.79438964362	377.0	0.9608561	0.677039589166
10317.000002437	390.065217391	4.89934472761	303.0	0.91693056	0.594351731194
10317.000003731	571.567164179	5.50210998716	407.0	0.94541392	0.634696387961
10317.000013171	595.666666667	5.47562428545	364.0	0.93745026	0.643600899765
10317.000001487	464.263157895	5.78434186978	361.0	0.96048872	0.680842817053
10317.000014306	541.765957447	5.30584753407	355.0	0.93181548	0.62630440849
10317.000002064	638.924242424	6.24558683536	451.0	0.9682811	0.708358674829
10317.000002336	509.451612903	5.39635981205	370.0	0.90955854	0.632530597421
