	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	504.047619048	5.45829097791	373.0	0.92994874	0.638917317968
10317.000013618	671.786885246	6.62429761879	458.0	0.97997518	0.749422434146
10317.000031796	952.417475728	6.45207606864	623.0	0.96443592	0.695035512243
10317.000026504	618.078125	6.09134780116	434.0	0.96392698	0.695236224677
10317.000007104	673.528301887	5.83881371496	412.0	0.9584599	0.672170996443
10317.000007077	592.016129032	5.87097063303	402.0	0.96130294	0.678642417432
10317.000016408	797.073170732	6.44992385042	532.0	0.97272654	0.712283012304
10317.000005802	543.322580645	4.48084714376	277.0	0.88934364	0.552254071187
10317.000006952	410.227272727	5.84119372997	331.0	0.96559268	0.697815298326
10317.000013023	581.266666667	5.93715804809	390.0	0.96703688	0.689779273209
10317.000002645	516.025641026	4.81158693569	336.0	0.89061608	0.573332334002
10317.000002027	556.014492754	5.77293307075	415.0	0.95548164	0.663786895068
10317.000027353	945.296703297	6.51215137539	606.0	0.9583526	0.704536275855
10317.000023798	740.482142857	6.08018830677	456.0	0.95131028	0.688357751203
10317.000041962	859.344827586	6.53342229963	554.0	0.9742353	0.716875919967
10317.000040352	571.325	4.29924403304	335.0	0.78249052	0.512545919589
10317.000028811	536.220338983	4.98255070187	376.0	0.91073786	0.582441866963
10317.000027772	1001.81333333	7.02776314127	613.0	0.98139218	0.758958746602
10317.000027617	694.71875	5.53559918688	443.0	0.9364476	0.629677695324
10317.000039952	158.647058824	4.42213201786	138.0	0.89795192	0.622088598661
10317.000026028	706.75	6.05322473122	453.0	0.96565676	0.686044745338
10317.000001441	506.157894737	5.11686986654	368.0	0.90006316	0.600320604568
10317.000016347	784.358490566	6.20999685103	477.0	0.9544125	0.697921410496
10317.000001595	544.0	6.2674176346	421.0	0.97034148	0.718932124851
10317.000002146	674.047619048	5.85915590632	424.0	0.95913566	0.671311790343
10317.000012158	842.873563218	6.62551813967	571.0	0.97292384	0.723519397751
10317.000014313	350.212765957	4.0751550657	247.0	0.85145216	0.512703420334
10317.000007749	444.027777778	5.56770180668	312.0	0.94197654	0.671989320447
10317.000017335	678.436619718	5.98281436524	464.0	0.96666522	0.675415127728
10317.000002578	518.016129032	6.0144583249	391.0	0.96647406	0.69846022587
10317.000007719	541.8125	5.09824122646	342.0	0.92954508	0.605646299628
10317.000006716	549.837837838	5.95586304729	440.0	0.95485942	0.678239275191
10317.000006802	498.28358209	5.78278776033	397.0	0.94208572	0.669847211573
10317.000002898	493.101694915	5.77725621376	382.0	0.9571091	0.673541725567
10317.000001647	585.655737705	5.77253178723	400.0	0.9523889	0.667819045168
10317.000002878	399.714285714	5.61813201766	340.0	0.92857908	0.668078349589
10317.000017667	647.5	5.98748731659	422.0	0.96388698	0.686551911294
10317.000009213	469.72	5.66730527601	352.0	0.95009546	0.669939250236
10317.000031434	588.288135593	5.27150061915	386.0	0.9250149	0.613503285066
10317.000027217	552.243902439	4.70437420702	354.0	0.8312685	0.555573140388
10317.000001546	525.285714286	6.31973103693	382.0	0.9754827	0.736786181924
10317.000009074	492.325	5.99965253435	397.0	0.96840792	0.694967667344
10317.000027277	700.4	5.45680913248	461.0	0.92315422	0.616684558627
10317.000001333	270.84	4.33177073209	177.0	0.909376	0.580074925361
10317.000023984	731.567164179	5.83119882067	472.0	0.94731046	0.656471141333
10317.000028933	693.526315789	6.14907991969	472.0	0.9641475	0.692257910795
10317.000015568	706.514285714	6.11503011991	466.0	0.96691294	0.689858044508
10317.000006944	589.705882353	2.94167832189	430.0	0.55588118	0.336261256749
10317.000002028	594.064516129	5.57286203709	428.0	0.91245586	0.637520229243
