OTU	Test-Statistic	P	FDR_P	Bonferroni_P	male_mean	female_mean
k__Bacteria; p__TM7; c__TM7-3; o__	1.93494673436	0.164218261847	0.432939053959	1.0	5.50389194792e-06	2.61385648398e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales	1.83141550404	0.175960444672	0.450251726073	1.0	1.6332140399e-06	0.0
k__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__	1.55771631987	0.211999908448	0.5169644648	1.0	1.49857294758e-06	2.05136259093e-08
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales	1.54472187124	0.213916330262	0.5169644648	1.0	2.68941870894e-06	4.31792912119e-06
k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales	1.09284627113	0.2958414266	0.601507728529	1.0	0.0	3.67676272786e-06
k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885	1.09284627113	0.2958414266	0.601507728529	1.0	0.0	1.02415835946e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales	1.07905265453	0.29890958032	0.601507728529	1.0	1.46634122418e-06	1.04414286147e-06
k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales	1.0440863217	0.306873002348	0.601507728529	1.0	1.25509508453e-06	1.75777048292e-06
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales	1.04213006402	0.307326592356	0.601507728529	1.0	1.66071693748e-07	5.43522508892e-08
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales	0.939622213941	0.332375017501	0.601507728529	1.0	0.000157582193487	0.000103498575914
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales	0.915041782748	0.338780214918	0.601507728529	1.0	9.76639481209e-07	0.0
k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41	0.915041782748	0.338780214918	0.601507728529	1.0	1.4588623609e-06	0.0
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales	0.915041782748	0.338780214918	0.601507728529	1.0	9.09902652548e-07	0.0
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Sphaerochaetales	0.915041782748	0.338780214918	0.601507728529	1.0	1.12059351115e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales	0.915041782748	0.338780214918	0.601507728529	1.0	4.15104214404e-06	0.0
k__Bacteria; p__Bacteroidetes; c__[Rhodothermi]; o__[Rhodothermales]	0.915041782748	0.338780214918	0.601507728529	1.0	8.37119555322e-07	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__BPC076	0.915041782748	0.338780214918	0.601507728529	1.0	6.97599629435e-07	0.0
k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales	0.835205592881	0.360771583652	0.607243416448	1.0	4.45893674506e-06	2.79929502554e-07
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales	0.832049417965	0.361680587134	0.607243416448	1.0	0.000487822871493	0.000175178672875
