OTU	Test-Statistic	P	FDR_P	Bonferroni_P	male_mean	female_mean
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__	3.10530766777	0.0780374852046	0.269688367986	1.0	2.037831607e-05	2.9298072045e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus	3.00887825038	0.082809580149	0.284091260365	1.0	0.00129821564847	0.00146951363888
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus	2.92126088372	0.0874195294498	0.29773318001	1.0	1.22057851571e-06	2.88895464348e-06
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus	2.89080499569	0.0890864028127	0.301227405194	1.0	0.000348793817669	0.000297028254031
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Plesiomonas	2.77794100608	0.0955709625959	0.315411432925	1.0	8.44341023229e-06	1.12032017976e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__Gemella	2.76346654598	0.0964390605099	0.315411432925	1.0	4.98517500011e-07	8.1745556359e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Eikenella	2.75761019468	0.0967927297838	0.315411432925	1.0	1.92359293011e-07	1.27025475122e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter	2.74912310252	0.0973077824981	0.315411432925	1.0	4.81337774306e-05	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas	2.74912310252	0.0973077824981	0.315411432925	1.0	4.00795667002e-07	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae; g__	2.74912310252	0.0973077824981	0.315411432925	1.0	2.35367159608e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	2.68273353382	0.101441465352	0.326558141886	1.0	0.00439050696099	0.010170313805
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Alicycliphilus	2.62173877628	0.105408878394	0.335937498474	1.0	0.000348866357993	5.15688231572e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinobaculum	2.61609360733	0.105784573988	0.335937498474	1.0	8.06509951044e-07	5.50650155819e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__	2.56956902066	0.108937407274	0.343628063212	1.0	7.15564434558e-05	0.00035423066702
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus	2.55075152258	0.11024180555	0.345424324057	1.0	2.41390667882e-05	3.71734366289e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	2.52603262561	0.111981452803	0.347384849529	1.0	0.000109941819925	7.57098401715e-05
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__RFN20	2.52090996146	0.112345738571	0.347384849529	1.0	2.80610702743e-05	1.90306960776e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia	2.49119751057	0.11448458591	0.351684675671	1.0	4.95656551256e-06	1.4706073107e-05
k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__	2.41806343463	0.119943126064	0.366060189937	1.0	1.96159994501e-07	4.75081302911e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__	2.37786775551	0.123065418441	0.372278499091	1.0	3.76029067837e-05	2.98929249758e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus	2.37154408845	0.123564778422	0.372278499091	1.0	6.08831935639e-07	7.40657668135e-07
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus	2.34210184059	0.125919552861	0.375753332992	1.0	5.09734913633e-07	3.44671651997e-08
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__	2.33481692481	0.126509863023	0.375753332992	1.0	1.74154075413e-06	3.28953969142e-07
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Mobiluncus	2.32736915185	0.127116553076	0.375753332992	1.0	6.90917350012e-05	3.60448440402e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium	2.27968222356	0.131078728257	0.385043764256	1.0	1.05507090708e-05	1.96105203384e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Moryella	2.2267418976	0.135639604488	0.389301461566	1.0	8.08257298765e-06	1.29316351635e-05
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__	2.18728329332	0.139154564985	0.389301461566	1.0	0.0	7.04747052367e-07
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Weeksella	2.18728329332	0.139154564985	0.389301461566	1.0	0.0	1.80814664622e-06
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__	2.18728329332	0.139154564985	0.389301461566	1.0	0.0	8.94804098488e-07
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces	2.18728329332	0.139154564985	0.389301461566	1.0	0.0	2.01946405238e-06
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aequorivita	2.18728329332	0.139154564985	0.389301461566	1.0	0.0	2.63366173633e-06
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Emticicia	2.18728329332	0.139154564985	0.389301461566	1.0	0.0	1.22949302819e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga	2.18728329332	0.139154564985	0.389301461566	1.0	0.0	3.71316728707e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia	2.08670529523	0.14858621383	0.413227931953	1.0	3.20934917521e-06	1.78812286502e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Shuttleworthia	2.01109868769	0.156152197477	0.431714898907	1.0	1.33705581187e-07	2.89530280949e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia	1.99751344581	0.157557494673	0.433052763137	1.0	5.34052128521e-05	6.27606287608e-05
k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__	1.98758490706	0.158593627781	0.43336630847	1.0	8.35057425198e-08	1.81941269999e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Trabulsiella	1.95479188781	0.162071413645	0.440108557937	1.0	5.96384385053e-06	4.5691693542e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus	1.93733266037	0.163958442568	0.440108557937	1.0	1.17432303779e-05	3.7267342929e-05
k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__	1.93494673436	0.164218261847	0.440108557937	1.0	5.50389194792e-06	2.61385648398e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__	1.92955983746	0.164806608929	0.440108557937	1.0	0.00518275362594	0.00507764011178
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Virgibacillus	1.86761410194	0.17174858969	0.453189584173	1.0	4.76439247858e-05	1.48860636078e-05
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	1.84966351399	0.173822534746	0.453189584173	1.0	7.70449150828e-07	8.67344708502e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus	1.84721911174	0.174107174828	0.453189584173	1.0	8.5227995148e-05	5.57821489007e-05
k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae; g__Iamia	1.83141550404	0.175960444672	0.453189584173	1.0	2.20281003116e-06	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__Methylosinus	1.83141550404	0.175960444672	0.453189584173	1.0	1.81416318745e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Crenotrichaceae; g__Crenothrix	1.83141550404	0.175960444672	0.453189584173	1.0	1.6332140399e-06	0.0
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga	1.82723343723	0.17645466788	0.453189584173	1.0	1.5855409325e-06	2.53606074096e-05
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia	1.81628945779	0.177755588314	0.454049600586	1.0	0.00015845711867	6.66550198308e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia	1.79186323135	0.180699311493	0.459073926495	1.0	0.000139928024368	0.000720032304104
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus	1.73660125371	0.187570047191	0.473967323548	1.0	0.000984830180836	0.00101033063105
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__Pyramidobacter	1.70271660556	0.19193308724	0.482398668463	1.0	6.6561566383e-06	8.9465586422e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__	1.65663359245	0.198058463079	0.495146157697	1.0	3.19963330534e-07	7.03026976141e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Planomicrobium	1.60827335563	0.204734685008	0.49892149488	1.0	7.97945167545e-06	5.26014788489e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rubrivivax	1.58749735586	0.207684056542	0.49892149488	1.0	3.05268670779e-06	1.23763104166e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Pigmentiphaga	1.57562768394	0.209391616133	0.49892149488	1.0	4.75369171063e-07	8.32297318829e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Thalassobacillus	1.5645706818	0.210997237508	0.49892149488	1.0	1.78907611683e-06	6.67289308633e-07
k__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__; f__; g__	1.55771631987	0.211999908448	0.49892149488	1.0	1.49857294758e-06	2.05136259093e-08
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella	1.55481877044	0.212425467389	0.49892149488	1.0	0.00551470391679	0.00664097881758
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__	1.55446260518	0.212477846808	0.49892149488	1.0	1.71788944788e-05	2.10375952346e-07
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__RF16; g__	1.55446260518	0.212477846808	0.49892149488	1.0	2.17999266193e-05	1.08784039206e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella	1.55121229226	0.212956562918	0.49892149488	1.0	1.51762868478e-05	3.60526319395e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Collimonas	1.55121229226	0.212956562918	0.49892149488	1.0	1.30706372671e-05	4.54702161445e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Kurthia	1.55121229226	0.212956562918	0.49892149488	1.0	2.30975296324e-06	1.14933928507e-07
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__	1.54796538086	0.213436057266	0.49892149488	1.0	1.59715350859e-06	7.24105620942e-07
k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Sediminibacterium	1.54472187124	0.213916330262	0.49892149488	1.0	3.98312587113e-06	0.000272296607653
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__	1.53647663799	0.215143013379	0.49892149488	1.0	0.000775374007832	0.000810910181549
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfotomaculum	1.53414362393	0.215491624384	0.49892149488	1.0	2.16578864346e-07	3.61816451299e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Anoxybacillus	1.50600309034	0.219749993783	0.506286750382	1.0	7.09056084728e-06	0.000144827719462
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia	1.4707343765	0.225229861379	0.516380657795	1.0	0.000797212743586	0.000700410593253
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Limnohabitans	1.4548304091	0.227754451235	0.519633942139	1.0	8.61645081118e-06	1.97583872992e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella	1.43082603656	0.231629676194	0.525922453194	1.0	7.35280813176e-05	0.00028234283713
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__	1.39343523817	0.237825825773	0.535914818246	1.0	9.52408907886e-06	4.74942876641e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Planococcus	1.39055700429	0.238311057476	0.535914818246	1.0	2.1753113533e-06	1.77402177669e-06
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Sporosarcina	1.37563140241	0.240846682293	0.53740739845	1.0	0.000503312764808	0.00113918893771
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas	1.36715106579	0.242301973713	0.53740739845	1.0	3.78047764188e-05	2.83789080091e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas	1.36655282988	0.242405039301	0.53740739845	1.0	0.00285310853757	0.0013261544867
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium	1.35242336503	0.244854907288	0.54029017101	1.0	2.51098728626e-06	4.05975267076e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Leptothrix	1.32708928041	0.24932369863	0.547580085775	1.0	2.68392165913e-05	3.12090147011e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__	1.31532308661	0.251433138438	0.54964453519	1.0	0.000185105168155	0.000197719295166
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	1.28607082152	0.256773312808	0.558650779263	1.0	0.00711108237844	0.00662485398105
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Raphanus	1.27983211281	0.257930253404	0.558650779263	1.0	2.04441834765e-06	2.85996375243e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus	1.27300180019	0.259204298719	0.558834955953	1.0	2.88722831632e-06	1.13870959207e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Salmonella	1.26023869705	0.261605913334	0.561437348251	1.0	0.000100731907381	5.98064167138e-05
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium	1.2253649019	0.268310351703	0.572203582313	1.0	0.00057257758162	0.000210197192917
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Aliivibrio	1.21331951162	0.270675696189	0.572203582313	1.0	6.3829262899e-07	9.02424334739e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53	1.2057563096	0.272174205416	0.572203582313	1.0	0.000394846465514	0.000326416613148
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__	1.19825889256	0.273669947453	0.572203582313	1.0	8.27305457205e-05	0.000557538634856
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium	1.19503558878	0.27431616658	0.572203582313	1.0	6.20749993389e-08	9.9697186475e-07
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__	1.18867056379	0.275597883415	0.572203582313	1.0	3.63280700822e-07	3.50034544121e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Thermoanaerobacterium	1.18549442462	0.276240271786	0.572203582313	1.0	1.67504719225e-06	1.44334889139e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Sarcandra	1.16625867882	0.280171316955	0.572203582313	1.0	2.57885588776e-05	1.59715125039e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__	1.14845392354	0.28387303155	0.572203582313	1.0	2.91948539666e-06	1.41894530538e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Alloscardovia	1.14362711388	0.284887202687	0.572203582313	1.0	2.96341819304e-06	5.7531503092e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter	1.1425019924	0.285124264072	0.572203582313	1.0	7.16623811496e-06	4.76493120826e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella	1.10490442952	0.293192300856	0.572203582313	1.0	1.70182454689e-05	2.07826836825e-05
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides	1.09284627113	0.2958414266	0.572203582313	1.0	0.0	0.000127387357307
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Georgfuchsia	1.09284627113	0.2958414266	0.572203582313	1.0	0.0	1.07899033941e-06
k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__5B-12; g__	1.09284627113	0.2958414266	0.572203582313	1.0	0.0	1.02415835946e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium	1.09284627113	0.2958414266	0.572203582313	1.0	0.0	4.56768349195e-06
k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__	1.09284627113	0.2958414266	0.572203582313	1.0	0.0	3.67676272786e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Mesorhizobium	1.09284627113	0.2958414266	0.572203582313	1.0	0.0	1.25342027056e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Acanthamoeba	1.09284627113	0.2958414266	0.572203582313	1.0	0.0	4.13209681551e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Erythrobacter	1.09284627113	0.2958414266	0.572203582313	1.0	0.0	1.83834973016e-06
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio	1.09284627113	0.2958414266	0.572203582313	1.0	0.0	3.05522938153e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__	1.09284627113	0.2958414266	0.572203582313	1.0	0.0	2.70683725351e-05
k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Leadbetterella	1.09284627113	0.2958414266	0.572203582313	1.0	0.0	2.80688443067e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Thauera	1.09284627113	0.2958414266	0.572203582313	1.0	0.0	6.16565908237e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Roseateles	1.07135055686	0.300640586175	0.578289328112	1.0	8.91456025672e-06	2.74200125557e-05
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Synergistes	1.06777442398	0.301448692314	0.578289328112	1.0	7.35498972342e-06	7.26462852035e-06
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter	1.04213006402	0.307326592356	0.587168692713	1.0	1.66071693748e-07	5.43522508892e-08
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus	1.00852435887	0.315256616651	0.587552402257	1.0	0.000515934200525	0.000179660341381
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__N09	1.0036220642	0.316435658746	0.587552402257	1.0	1.83334299835e-06	8.98797067951e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium	1.00277997463	0.316638769097	0.587552402257	1.0	4.11062423839e-06	9.53658965949e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Sarcina	0.998835171793	0.31759252644	0.587552402257	1.0	0.0002894170325	0.000224762792917
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Enterobacter	0.982868318533	0.321491689015	0.587552402257	1.0	0.000239183751754	0.000139553187973
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Carludovica	0.967640713633	0.325269283732	0.587552402257	1.0	1.03077654135e-05	1.07717217824e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Anaerofustis	0.962075672192	0.326664467168	0.587552402257	1.0	5.75668777486e-06	4.59605699252e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium	0.95093439628	0.329481568788	0.587552402257	1.0	3.03621538503e-05	2.39392315854e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Saccharospirillum	0.915041782748	0.338780214918	0.587552402257	1.0	1.1161594071e-06	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__; g__	0.915041782748	0.338780214918	0.587552402257	1.0	7.90203925603e-07	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Pectinatus	0.915041782748	0.338780214918	0.587552402257	1.0	3.94666600197e-06	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae; g__	0.915041782748	0.338780214918	0.587552402257	1.0	9.76639481209e-07	0.0
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Sphaerochaetales; f__Sphaerochaetaceae; g__Sphaerochaeta	0.915041782748	0.338780214918	0.587552402257	1.0	1.12059351115e-06	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides	0.915041782748	0.338780214918	0.587552402257	1.0	3.71370096896e-06	0.0
k__Bacteria; p__Bacteroidetes; c__[Rhodothermi]; o__[Rhodothermales]; f__[Balneolaceae]; g__KSA1	0.915041782748	0.338780214918	0.587552402257	1.0	8.37119555322e-07	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Myxococcus	0.915041782748	0.338780214918	0.587552402257	1.0	6.96442143006e-07	0.0
k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__	0.915041782748	0.338780214918	0.587552402257	1.0	9.09902652548e-07	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Verrucosispora	0.915041782748	0.338780214918	0.587552402257	1.0	6.1585569762e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__; g__	0.915041782748	0.338780214918	0.587552402257	1.0	7.68312045327e-07	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylotenera	0.915041782748	0.338780214918	0.587552402257	1.0	6.97599629435e-07	0.0
k__Bacteria; p__Verrucomicrobia; c__Verruco-5; o__WCHB1-41; f__RFP12; g__	0.915041782748	0.338780214918	0.587552402257	1.0	1.4588623609e-06	0.0
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__BPC076; f__; g__	0.915041782748	0.338780214918	0.587552402257	1.0	6.97599629435e-07	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Wolbachia	0.915041782748	0.338780214918	0.587552402257	1.0	1.1475476021e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Ectothiorhodospiraceae; g__	0.915041782748	0.338780214918	0.587552402257	1.0	4.15104214404e-06	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__; g__	0.915041782748	0.338780214918	0.587552402257	1.0	1.30910579957e-06	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Methyloversatilis	0.865170271046	0.352295861131	0.601708857002	1.0	5.29398020399e-07	3.19408268207e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinatimonas	0.860744854885	0.353530333179	0.601708857002	1.0	1.67314152277e-06	6.06668145947e-07
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__5-7N15	0.858536402052	0.354148593393	0.601708857002	1.0	3.41382114847e-07	6.67715744399e-07
