	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	195.037037037	5.3285521174	138.0	0.93767	0.749600307321
10317.000013618	288.121212121	6.35133338728	185.0	0.978268	0.843315853881
10317.000031796	427.529411765	6.16399449661	214.0	0.965146	0.796230805794
10317.000026504	283.527777778	5.95838832255	182.0	0.964916	0.793626971447
10317.000007104	225.2	5.57470079518	147.0	0.956304	0.774299235878
10317.000007077	251.235294118	5.57636651965	140.0	0.958974	0.78217774584
10317.000016408	337.7	6.14211483849	192.0	0.969352	0.809775241196
10317.000005802	157.230769231	4.30285346855	91.0	0.887512	0.661184580407
10317.000006952	244.0	5.59648702536	142.0	0.96399	0.782753142428
10317.000013023	243.9375	5.78151294191	137.0	0.968526	0.814523360043
10317.000002645	166.038461538	4.53287703582	117.0	0.88875	0.659772402316
10317.000002027	266.222222222	5.57755348874	155.0	0.956762	0.766555542219
10317.000027353	459.363636364	6.36234857103	232.0	0.964094	0.809667085601
10317.000023798	291.714285714	5.79148105505	176.0	0.94552	0.776397097144
10317.000041962	310.625	6.21926744467	199.0	0.972506	0.814400046316
10317.000040352	204.0	4.32563163696	128.0	0.804424	0.617947376708
10317.000028811	240.464285714	4.83521998678	144.0	0.913582	0.674375252992
10317.000027772	399.583333333	6.70369274537	230.0	0.98008	0.854464501496
10317.000027617	229.551724138	5.36819181466	151.0	0.938224	0.741626367685
10317.000039924	271.619047619	5.52688052917	143.0	0.961042	0.771924559702
10317.000039952	110.111111111	4.43497440706	74.0	0.90615	0.714229441131
10317.000026028	257.076923077	5.78497274809	156.0	0.966514	0.794049878689
10317.000001441	290.9375	4.87606558457	140.0	0.892206	0.68394894311
10317.000016347	297.517241379	5.96628339934	183.0	0.952456	0.793842692992
10317.000001595	246.088235294	6.04287148195	173.0	0.969412	0.812800761104
10317.000002146	253.25	5.62689919415	146.0	0.956882	0.782619818894
10317.000012158	380.848484848	6.31470259791	209.0	0.972266	0.81930820787
10317.000014313	185.5	3.9659174152	83.0	0.853924	0.622100844694
10317.000007749	272.75	5.39666711587	135.0	0.943186	0.762584108892
10317.000018083	194.666666667	4.54413326135	99.0	0.899188	0.685456149332
10317.000017335	322.05	5.71392629633	156.0	0.966034	0.784297987218
10317.000002578	288.125	5.89610976477	163.0	0.966808	0.802330640218
10317.000007719	240.1875	4.96874193304	122.0	0.930806	0.716913899782
10317.000009676	215.6	4.25783709241	98.0	0.847696	0.643692194027
10317.000006716	293.615384615	5.66461772308	169.0	0.95384	0.765397919511
10317.000006802	236.46875	5.47990297368	161.0	0.937472	0.747505811999
10317.000002898	228.028571429	5.62304079854	161.0	0.955792	0.767031040187
