	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	249.25	5.28696981714	142.0	0.931176	0.739462491298
10317.000013618	275.275862069	6.31895678101	177.0	0.977902	0.846182452814
10317.000031796	307.692307692	6.11836716053	198.0	0.961058	0.801950605432
10317.000026504	299.565217391	5.96431873793	169.0	0.965254	0.805893244077
10317.000007104	210.44	5.68186246116	142.0	0.959378	0.79469418515
10317.000007077	257.714285714	5.60845648968	146.0	0.960172	0.780054707003
10317.000016408	433.772727273	6.12320723368	195.0	0.969398	0.804908815726
10317.000005802	187.5	4.53789292982	105.0	0.899774	0.675860439997
10317.000006952	194.5	5.75227053269	145.0	0.966514	0.801162028735
10317.000013023	241.12	5.83474020188	150.0	0.968316	0.807149888758
10317.000002645	263.652173913	4.7931310772	143.0	0.900382	0.669443744412
10317.000002027	334.0	5.62346932787	154.0	0.958602	0.773859159943
10317.000027353	319.622222222	6.2184605164	214.0	0.957608	0.803266425772
10317.000023798	265.40625	5.84562179019	181.0	0.946258	0.779432254769
10317.000041962	343.277777778	6.31160078577	203.0	0.97396	0.823395198065
10317.000040352	198.555555556	4.18067671772	122.0	0.785824	0.603208073558
10317.000028811	226.75	4.53176470683	129.0	0.898086	0.646358268208
10317.000027772	313.682926829	6.7259088927	216.0	0.982332	0.867312245449
10317.000027617	217.322580645	5.29986758369	146.0	0.93571	0.73713447947
10317.000039924	302.333333333	5.49923440079	144.0	0.95964	0.766986321291
10317.000039952	104.272727273	4.34546353096	77.0	0.894698	0.693411767378
10317.000026028	412.0	5.86745389364	177.0	0.965734	0.785720918746
10317.000001441	290.045454545	4.83417664884	150.0	0.879024	0.668736740513
10317.000016347	295.7	5.96638430628	185.0	0.94983	0.792203175149
10317.000001595	310.0	6.04590223308	175.0	0.96958	0.811398595791
10317.000002146	232.65625	5.64292588713	155.0	0.95649	0.775540050282
10317.000012158	360.88372093	6.4791687929	224.0	0.97511	0.829880139636
10317.000014313	212.333333333	4.0263000658	87.0	0.857588	0.624916246494
10317.000007749	246.5	5.42337383357	146.0	0.945788	0.754312402083
10317.000018083	148.15	4.47326422637	103.0	0.891352	0.66899930811
10317.000017335	254.533333333	5.70592143111	157.0	0.965838	0.782209470174
10317.000002578	284.058823529	5.66483494822	142.0	0.962112	0.792312630577
10317.000007719	218.666666667	4.91628456161	116.0	0.92671	0.716870543255
10317.000009676	215.333333333	4.07740593621	90.0	0.824464	0.628080438005
10317.000006716	335.833333333	5.86570197986	187.0	0.958796	0.777233868983
10317.000006802	243.171428571	5.48520151031	166.0	0.931466	0.743752160428
10317.000002898	249.5	5.48699403295	157.0	0.952736	0.752197300152
10317.000001647	256.04	5.57459385911	148.0	0.953342	0.773233916137
10317.000002878	200.363636364	5.44890084423	152.0	0.931558	0.751787436356
10317.000009527	214.12	5.35390368213	136.0	0.948642	0.755404832737
10317.000017667	285.913043478	5.86980023403	162.0	0.966306	0.799716647033
10317.000009213	255.5	5.39980011714	149.0	0.947066	0.747980893068
10317.000031434	216.954545455	4.94239180065	131.0	0.915056	0.702700775933
10317.000027217	260.714285714	4.56292986347	139.0	0.838416	0.640956262576
10317.000001546	242.0	6.21598142049	173.0	0.97592	0.836085037499
10317.000009074	266.130434783	5.78624277762	155.0	0.966466	0.795236922204
10317.000027277	256.884615385	5.03112409958	153.0	0.90806	0.693241729481
10317.000001333	103.625	4.19907784111	63.0	0.908592	0.702506473655
10317.000023984	340.115384615	5.61366240196	172.0	0.948804	0.755920046939
10317.000021327	181.0	4.92656616863	128.0	0.921884	0.703795166946
10317.000028933	242.677419355	5.96709400413	167.0	0.966578	0.808143686119
10317.000015568	308.15	5.80021677823	158.0	0.964932	0.794138950526
10317.000006944	305.615384615	2.70707067833	109.0	0.560918	0.399969999106
10317.000002028	272.25	5.44798668825	165.0	0.922262	0.739580285766
10317.000003896	263.896551724	5.67070859688	163.0	0.95315	0.771658507141
10317.000011025	298.0	6.0227835208	175.0	0.970164	0.808295917322
10317.000017293	328.666666667	5.73555573419	177.0	0.957062	0.768058207644
10317.000031284	124.214285714	3.42773189067	74.0	0.78913	0.552018299975
10317.000020034	286.181818182	5.71590430781	178.0	0.954694	0.764594452249
10317.000037584	280.8	5.83237746902	153.0	0.968352	0.803646931298
10317.000031847	228.052631579	5.33092605868	138.0	0.939672	0.74993426429
10317.000013935	300.884615385	5.83460230192	170.0	0.962922	0.787460447453
10317.000014019	308.176470588	6.06138414209	193.0	0.964538	0.798342896421
10317.000023052	246.1875	5.23659411998	128.0	0.942554	0.748084874283
10317.000015385	277.7	6.13647192458	175.0	0.973272	0.823553625374
10317.000017354	332.15625	6.50852553785	207.0	0.975368	0.845978627612
10317.000023475	291.516129032	6.33783102131	187.0	0.977118	0.839793249395
10317.000003475	335.676470588	5.655176997	193.0	0.941626	0.744841487972
10317.000017269	290.344827586	5.52561364053	173.0	0.939188	0.743226624297
10317.000014801	202.666666667	5.34093755489	121.0	0.946976	0.771938593339
10317.000009716	347.5	6.40004035367	202.0	0.977636	0.835709534541
10317.000013155	265.5	5.54461124318	156.0	0.94577	0.761057670752
10317.000015604	214.2	5.47014331029	141.0	0.95028	0.766174657243
10317.000009236	184.05	5.34257133401	130.0	0.929976	0.760793435528
10317.000041289	275.8	5.29622081433	148.0	0.937146	0.734621689847
10317.000030735	367.125	6.02100547992	185.0	0.96552	0.799455652524
10317.000022541	227.0	5.00776502999	134.0	0.90228	0.708703908911
10317.000034132	125.352941176	3.31452091779	84.0	0.769326	0.518516321792
10317.000026633	278.04	5.70437796514	161.0	0.958184	0.778126128011
10317.000028715	175.153846154	4.62620532854	99.0	0.899192	0.697836244702
10317.000026126	175.0	4.31471579669	93.0	0.894228	0.659827344973
10317.000033665	229.5	4.73916433322	129.0	0.890852	0.675939341369
10317.000028755	276.965517241	5.81496146666	168.0	0.95987	0.786622263911
10317.000026501	126.894736842	5.25836964899	104.0	0.941784	0.784779786131
10317.000016485	212.909090909	4.2801471734	106.0	0.844944	0.636176839828
10317.000001001	238.0	4.25993481989	116.0	0.846866	0.62116457058
10317.000013049	240.230769231	5.70306345805	150.0	0.961142	0.788934361509
10317.000002334	275.913043478	5.55776674629	152.0	0.954682	0.766807716548
10317.000006797	181.352941176	4.65258466285	115.0	0.897632	0.679656916923
10317.000013156	266.6	6.31906996365	179.0	0.975936	0.844364713365
10317.000001529	271.551724138	5.91345857784	168.0	0.96667	0.799946517397
10317.000002418b	312.5	6.1698180118	195.0	0.969878	0.81103590318
10317.000005849	189.461538462	4.10245937344	99.0	0.83547	0.618832204775
10317.000003282	176.473684211	4.31516026525	112.0	0.86778	0.633896765287
10317.000011341	259.541666667	5.47174195864	147.0	0.955822	0.759998746688
10317.000013355	335.875	5.98879948371	180.0	0.964634	0.799374921892
10317.000006794	236.0	5.20568647411	140.0	0.926932	0.730183731202
10317.000009593	213.333333333	4.62638393362	144.0	0.834922	0.645248581078
10317.000028723	320.05	5.28922783299	154.0	0.937746	0.727863382716
10317.000002774	184.619047619	4.31937727211	119.0	0.844972	0.626467213549
10317.000001531	248.0	6.10752836039	175.0	0.968818	0.819669214672
10317.000018027	345.888888889	6.20805558521	184.0	0.975206	0.825148463118
10317.000001399	198.875	5.1611281567	130.0	0.941024	0.734955544072
10317.000001948	135.052631579	4.96221720648	100.0	0.933304	0.746888112075
10317.000001032	176.0	5.33051505959	120.0	0.95297	0.771767698619
10317.000016697	348.117647059	6.69513009341	214.0	0.98367	0.864839972213
10317.000011162	251.965517241	3.84776196029	143.0	0.720666	0.537406578876
10317.000005999	328.882352941	4.98836585195	143.0	0.92361	0.69671166105
10317.000001362	327.857142857	6.25049322145	188.0	0.974768	0.827377021327
10317.000010947	185.882352941	5.58951176226	125.0	0.963246	0.802423895694
10317.000002851	270.333333333	5.20045629104	140.0	0.930718	0.729450111418
10317.000035452	251.181818182	6.28843567843	178.0	0.974524	0.841179763364
10317.000005928	337.107142857	5.73915919765	181.0	0.943396	0.765236950739
10317.000027807	331.181818182	6.12884939076	193.0	0.969424	0.807228721964
10317.000031313	302.451612903	6.15129358708	190.0	0.968846	0.812603820383
10317.000014458	370.5	5.29667682209	129.0	0.944582	0.755456445659
10317.000016759	372.176470588	5.93057479583	172.0	0.96328	0.798594581761
10317.000014308	272.5	5.82370576222	168.0	0.955604	0.787805153533
10317.000010546	158.05	4.3533031259	104.0	0.876696	0.649704095406
10317.000015305	443.903225806	6.49599884399	225.0	0.974408	0.831351516637
10317.000014295	239.375	4.94927353922	125.0	0.91568	0.710512030945
10317.000011055	314.026315789	6.01338248136	199.0	0.956806	0.787439841574
10317.000002818	208.5	3.66056321639	117.0	0.710696	0.53280478778
10317.000009667	244.2	4.63068541719	114.0	0.90788	0.677705247353
10317.000012254	301.0	5.07246527106	140.0	0.917768	0.711497251407
10317.000026037	354.529411765	6.02733891371	197.0	0.962732	0.790776428248
10317.000007037	242.0	5.42330026353	146.0	0.924366	0.754302169562
10317.000015594	273.27027027	6.3942024845	190.0	0.978434	0.844692794069
10317.000004286	258.130434783	5.32043553434	147.0	0.944134	0.738983009158
10317.000001351	216.65	5.00633027627	134.0	0.910686	0.708500861132
10317.000010115	244.285714286	5.28174446813	139.0	0.93308	0.741928387126
10317.000010981	240.12	5.68245294909	149.0	0.959352	0.787133993753
10317.000013028	197.677419355	5.68909622541	148.0	0.956164	0.789116169685
10317.000017095	270.541666667	6.2245596475	167.0	0.977308	0.843013127414
10317.000011048	339.833333333	6.09400200057	191.0	0.967708	0.804230846487
10317.000002079	256.105263158	5.05903062971	129.0	0.943056	0.721561353728
10317.000014937	264.333333333	5.99689430313	167.0	0.967736	0.812179641219
10317.000013653	179.652173913	4.91795481129	122.0	0.91303	0.70958609045
10317.000021178	333.652173913	5.53508824921	171.0	0.939648	0.746184726388
10317.000006741	250.666666667	5.55541973474	156.0	0.952944	0.762541252747
10317.000014548	339.789473684	5.79518954887	165.0	0.961304	0.786714099699
10317.000013215	221.181818182	5.93082574852	162.0	0.96559	0.808030919731
10317.000010867	291.869565217	5.5301779414	151.0	0.958332	0.764005073017
10317.000026613	236.294117647	5.59311650697	159.0	0.95466	0.76483057929
10317.000006909	324.8	6.00264371059	189.0	0.966548	0.793765046644
10317.000011163	226.235294118	5.07725198679	129.0	0.912144	0.724160236407
10317.000012276	347.625	5.83874641955	177.0	0.953792	0.781876651142
10317.000015003	299.045454545	5.30792785719	159.0	0.914328	0.725832464384
10317.000001613	257.4	5.6015246537	158.0	0.95195	0.766934940523
10317.000006029	307.0	5.65410820478	153.0	0.958556	0.779083098124
10317.000005024	307.206896552	6.0169211392	187.0	0.957032	0.797271138636
10317.000026632	320.954545455	6.05037369123	170.0	0.972492	0.816581787002
10317.000033799	176.176470588	5.03220289095	107.0	0.949296	0.746455170826
10317.000029152	266.0	4.00037792739	123.0	0.761026	0.576214558041
10317.000022999	217.5	5.27125365228	129.0	0.939094	0.751830380081
10317.000037575	406.37037037	6.52569004474	208.0	0.979368	0.847443819263
10317.000027681	271.857142857	6.24666688736	178.0	0.97428	0.835592513436
10317.000021296	448.64	6.0844384817	200.0	0.96802	0.79599070556
10317.000028712	235.545454545	5.31803759636	141.0	0.94347	0.744869997269
10317.000027363	306.96875	5.72221843319	179.0	0.952972	0.764612412103
10317.000033801	361.6875	5.34963327317	149.0	0.933938	0.741031776445
10317.000011225	314.25	5.82758699001	169.0	0.961688	0.787418176472
10317.000011409	195.666666667	5.00119220416	122.0	0.928498	0.721595980424
10317.000009475	175.352941176	4.68029713678	109.0	0.902338	0.691514431669
10317.000012928	250.25	5.42772004454	143.0	0.948304	0.758075081134
10317.000028841	238.125	5.69080103377	146.0	0.964	0.791507635154
10317.000017357	373.125	5.44104410695	150.0	0.94508	0.752687865045
10317.000014534	255.954545455	5.32259965836	143.0	0.945836	0.743393199124
10317.000016715	306.483870968	6.25688148139	183.0	0.976322	0.832508165044
10317.000008954A	286.545454545	5.47152218653	157.0	0.938098	0.750076306209
10317.000015912	228.4	5.00448480072	122.0	0.92795	0.722071052036
10317.000016725	245.666666667	6.17800123073	159.0	0.977614	0.844810626466
10317.000018358	220.117647059	4.65702891522	116.0	0.88806	0.67906704882
10317.000010102	215.55	5.37527482258	130.0	0.955136	0.765450481333
10317.000018415	248.55	5.3955540213	138.0	0.950384	0.759025878593
10317.000008949B	286.545454545	5.66255104002	157.0	0.95508	0.776263939545
10317.000010869	284.142857143	5.70487171015	159.0	0.948494	0.780112541803
10317.000014571	347.625	6.09810003792	177.0	0.972974	0.816607143618
10317.000011949	202.75	4.93176495862	133.0	0.911484	0.699017368009
10317.000010827	285.05	5.71140342438	150.0	0.963192	0.790088072328
10317.000014162	318.833333333	5.58135949484	152.0	0.956334	0.770062819267
10317.000010821	224.5	5.01070664956	114.0	0.915922	0.733321718799
10317.000016736	362.681818182	5.47871122565	164.0	0.949966	0.744637784715
10317.000001929	322.526315789	5.47493557407	152.0	0.949862	0.755379460393
10317.000003196	319.15	5.83138649068	169.0	0.958204	0.787931561497
10317.000028833	130.272727273	4.09433009725	73.0	0.896436	0.661461412728
10317.000004291	328.032258065	6.04103492921	184.0	0.970598	0.802948784697
10317.000035347	317.954545455	6.01783023466	167.0	0.970966	0.815015065106
10317.000031035	248.153846154	4.77117514492	121.0	0.882902	0.689589457299
10317.000016765	257.333333333	5.8425985007	160.0	0.96167	0.797959010931
10317.000004918	328.047619048	5.97685058105	166.0	0.970458	0.810416084781
10317.000001347	315.777777778	5.70197853122	174.0	0.951848	0.766091874056
10317.000005938	273.035714286	5.38323495847	163.0	0.936626	0.732539678361
10317.000003982	245.076923077	4.8579508008	144.0	0.877758	0.677545553101
10317.000001934	258.714285714	5.20973127591	147.0	0.920362	0.72360671797
10317.000015355	398.8125	5.68193603918	165.0	0.951388	0.771339601218
10317.000002418a	273.885714286	6.16331380988	179.0	0.97516	0.823552315197
10317.000026083	223.517241379	5.50221049978	154.0	0.935744	0.757172440523
10317.000016741	271.526315789	5.16857315827	137.0	0.93702	0.728169878335
10317.000009476	187.565217391	4.58493134312	123.0	0.889214	0.660413649779
10317.000003729	318.533333333	5.57673276883	179.0	0.947126	0.745172373934
10317.000017219	348.538461538	6.12852374458	184.0	0.97171	0.814577427603
10317.000003366	249.5	4.20198147739	110.0	0.886968	0.619637013063
10317.000004283	72.5	3.13789350144	56.0	0.759912	0.54033093268
10317.000003473	300.357142857	6.18826621661	205.0	0.96532	0.805818380466
10317.000016734	277.4	5.41238609045	151.0	0.950466	0.747731894715
10317.000007068	163.230769231	4.84489720727	97.0	0.932502	0.734085028562
10317.000011342	286.433333333	5.73755278375	173.0	0.945958	0.771733650706
10317.000026056	167.75	4.43670563178	104.0	0.896982	0.6621514137
10317.000012209	240.375	5.5332357954	151.0	0.945658	0.764427521625
10317.000016355	292.9375	6.21305074116	184.0	0.97451	0.825812398097
10317.000015185	223.235294118	4.87267802218	126.0	0.899074	0.698363556515
10317.000003028	259.181818182	4.96843938315	143.0	0.90718	0.69392858467
10317.000012985	305.193548387	5.85861895813	176.0	0.958866	0.7853975018
10317.000016755	297.125	5.92808885739	172.0	0.951406	0.798259832257
