	chao1	shannon	observed_otus	simpson	equitability
10317.000002503	373.714285714	5.30867204565	148.0	0.932656	0.736348759943
10317.000013618	316.636363636	6.2821786336	173.0	0.977852	0.844988941107
10317.000031796	387.870967742	6.02689393484	198.0	0.961796	0.789960967216
10317.000026504	319.0	5.75365610904	161.0	0.960088	0.784848089905
10317.000007104	270.333333333	5.62483744498	152.0	0.955334	0.776061492689
10317.000007077	249.625	5.5625829543	149.0	0.954366	0.770529589181
10317.000016408	327.032258065	6.23510116874	192.0	0.973338	0.822034541126
10317.000005802	207.25	4.43889636704	101.0	0.894914	0.666679990346
10317.000006952	199.322580645	5.69242487599	146.0	0.964828	0.791733487984
10317.000013023	290.75	5.81036527392	152.0	0.966718	0.801658855327
10317.000002645	255.3	4.73258065258	138.0	0.896552	0.665761323796
10317.000002027	243.037037037	5.62962148047	151.0	0.958636	0.777743395569
10317.000027353	325.823529412	6.06608937857	200.0	0.953086	0.793590202114
10317.000023798	342.066666667	5.78464721505	162.0	0.953386	0.788115181206
10317.000041962	319.533333333	6.19427931696	189.0	0.972528	0.819106155222
10317.000040352	331.090909091	4.1261645948	124.0	0.784794	0.593334500586
10317.000028811	213.181818182	4.75421821001	130.0	0.909168	0.677010708722
10317.000027772	352.344827586	6.52912264116	208.0	0.977606	0.847889585549
10317.000027617	274.652173913	5.42645838726	154.0	0.93955	0.746748009849
10317.000039924	245.24	5.48234703108	143.0	0.95924	0.76570468563
10317.000039952	79.0769230769	4.4154450751	71.0	0.899058	0.717988071591
10317.000026028	327.12	5.84367061152	174.0	0.963834	0.785128976833
10317.000001441	283.315789474	4.94085463414	145.0	0.901054	0.688150026999
10317.000016347	286.166666667	5.92509296267	187.0	0.950244	0.785103461319
10317.000001595	328.565217391	6.08222083432	177.0	0.970934	0.814480731946
10317.000002146	234.666666667	5.68354936222	148.0	0.959194	0.788346782201
10317.000012158	348.285714286	6.25703952084	204.0	0.968912	0.815523024592
10317.000014313	112.25	3.98171265038	76.0	0.860562	0.637285346511
10317.000007749	203.576923077	5.4135581027	140.0	0.941696	0.759341169347
10317.000018083	166.894736842	4.6558914641	110.0	0.903964	0.686571965031
10317.000017335	338.12	5.7430949703	167.0	0.966238	0.777806740738
10317.000002578	249.5	5.80288608485	141.0	0.968464	0.81278021523
10317.000007719	225.65	5.13742798337	128.0	0.941348	0.733918283338
10317.000009676	141.75	4.27862225733	93.0	0.849948	0.65430774522
10317.000006716	308.228571429	5.83506050336	186.0	0.958862	0.773967049847
10317.000006802	243.303030303	5.71025985393	168.0	0.947916	0.772458692904
10317.000002898	224.565217391	5.57809256313	145.0	0.956588	0.776902951443
10317.000001647	223.0	5.49152815249	143.0	0.94678	0.766986988199
10317.000002878	270.25	5.40582986751	163.0	0.929506	0.735614347688
10317.000009527	254.894736842	5.26307700833	135.0	0.94479	0.743706959176
10317.000017667	293.034482759	5.80383077039	167.0	0.964448	0.78603239519
10317.000009213	247.285714286	5.53633460911	156.0	0.951164	0.759921613495
10317.000031434	334.214285714	4.94071753737	136.0	0.914248	0.69710665834
10317.000027217	250.130434783	4.56025196828	139.0	0.841072	0.640580097755
10317.000001546	219.0	6.03996955916	158.0	0.973236	0.826964796371
10317.000009074	313.052631579	5.83640233185	155.0	0.969138	0.802130640815
10317.000027277	321.12	5.33423339723	168.0	0.92602	0.721591497248
10317.000001333	119.5	4.21649281872	61.0	0.91164	0.710955919767
10317.000023984	280.344827586	5.41614021319	163.0	0.939064	0.737017358585
10317.000021327	230.0	4.82183421183	116.0	0.924548	0.703098217282
10317.000028933	305.44	5.82202525563	166.0	0.963758	0.789422932558
10317.000015568	264.04	5.77502285069	156.0	0.965284	0.792684147999
10317.000006944	417.909090909	2.73939945897	116.0	0.548054	0.399446930652
10317.000002028	273.181818182	5.41832806046	175.0	0.912896	0.727174143792
10317.000003896	270.3	5.72249923319	153.0	0.95631	0.788506740611
10317.000011025	282.37037037	6.09227680504	174.0	0.97173	0.818530573077
10317.000017293	252.0	5.72718224396	175.0	0.955654	0.768624342809
10317.000031284	195.25	3.69280868239	77.0	0.820672	0.589266709248
10317.000020034	374.037037037	5.79949128799	187.0	0.958302	0.768460632226
10317.000037584	298.9375	5.76586850159	148.0	0.96749	0.799765004248
10317.000031847	309.75	5.28061142128	161.0	0.928414	0.720320733282
10317.000013935	234.125	5.90946850693	172.0	0.96401	0.795752468047
10317.000014019	354.44	6.08796893276	187.0	0.969486	0.80668531475
10317.000023052	218.75	5.10222883833	119.0	0.934926	0.740009237878
10317.000015385	314.0	6.09548701384	182.0	0.9697	0.811887818722
10317.000017354	409.038461538	6.40136176836	207.0	0.97472	0.83204947298
10317.000023475	478.0	6.25528473432	187.0	0.975356	0.828855467315
10317.000003475	312.823529412	5.57890442233	187.0	0.94017	0.73923180614
10317.000017269	297.052631579	5.35968131944	151.0	0.936654	0.740450625857
10317.000014801	430.875	5.35662495419	129.0	0.950912	0.76400675075
10317.000009716	375.085714286	6.41878460772	210.0	0.978148	0.83206900701
